,Player,Salary,Salary(*),Salary(%)
49,Andrea Bargnani,12000000,12896187,19.027986997542214
50,Kyle Lowry,12000000,12896187,19.027986997542214
51,Ty Lawson,11595506,12461484,18.38659478316023
52,DeAndre Jordan,11440123,12294497,18.14020930785697
53,Nicolas Batum,11390500,12241168,18.061523824625386
54,Tyreke Evans,11265416,12106743,17.86318243082534
55,JaVale McGee,11250000,12090175,17.838737810195827
56,Larry Sanders,11000000,11821505,17.4423214144137
57,Jrue Holiday,11000000,11821505,17.4423214144137
58,Danilo Gallinari,10854850,11665515,17.212162055022596
59,Stephen Curry,10629213,11423026,16.854377229842232
60,Marcin Gortat,10434782,11214075,16.546074684848968
61,Tim Duncan*,10361446,11135262,16.429788313644654
62,Gerald Wallace,10105855,10860583,16.02450646158725
63,Anderson Varejao,9800000,10531886,15.539522714659476
64,Brendan Haywood,9798000,10529736,15.536351383493221
65,Luol Deng,9714461,10439959,15.403886466344247
66,Steve Nash,9701000,10425492,15.382541821929756
67,Kendrick Perkins,9588889,10305008,15.204771267739634
68,Paul Millsap,9500000,10209481,15.063823039720926
69,DeMar DeRozan,9500000,10209481,15.063823039720926
70,Tyrus Thomas,9460664,10167207,15.001449298342976
71,Mike Miller,9332000,10028935,14.79743122175533
72,Tiago Splitter,9250000,9940811,14.667406643938794
73,Jeff Green,9200000,9887077,14.58812336478237
74,Thaddeus Young,9160870,9845024,14.526076270514551
75,Lance Stephenson,9000000,9672140,14.270990248156664
76,Jordan Hill,9000000,9672140,14.270990248156664
77,Mike Conley,8760000,9414216,13.890430508205819
78,Monta Ellis,8720000,9371229,13.827003884880678
79,Marcus Thornton,8697500,9347049,13.791326409260288
80,Trevor Ariza,8600000,9242267,13.636724014905257
81,Channing Frye,8579088,9219793,13.603564576230873
82,Landry Fields,8500000,9134799,13.478157456592404
83,Ryan Anderson,8491500,9125664,13.464679299135812
84,Marcus Camby,8354416,8978342,13.247309918338225
85,Drew Gooden,8128490,8735543,12.889066835804329
86,Jeff Teague,8000000,8597458,12.685324665028146
87,Taj Gibson,8000000,8597458,12.685324665028146
88,Brandon Jennings,8000000,8597458,12.685324665028146
89,George Hill,8000000,8597458,12.685324665028146
90,OJ Mayo,8000000,8597458,12.685324665028146
91,Boris Diaw,8000000,8597458,12.685324665028146
92,Dirk Nowitzki,7974482,8570034,12.644861650677875
93,Ersan Ilyasova,7900000,8489990,12.526758106715295
94,Glen Davis,7827985,8412596,12.412566399746295
95,Tayshaun Prince,7707865,8283505,12.222096249900893
96,Al Harrington,7609800,8178117,12.066597954491398
97,Arron Afflalo,7562500,8127284,11.99159597240942
98,Goran Dragic,7500000,8060117,11.892491873463886
99,Kyrie Irving,7459924,8017048,11.828944739554426
100,Josh Childress,7317500,7863987,11.603107904542933
101,Wesley Matthews,7245640,7786760,11.489161975739314
102,Isaiah Thomas,7238606,7779201,11.478008404027591
103,Avery Bradley,7191011,7728052,11.402538650598588
104,Pau Gasol,7128000,7660335,11.30262427654008
105,Jose Calderon,7097191,7627225,11.253771505589473
106,Travis Outlaw,7000000,7522775,11.099659081899626
107,Marvin Williams,7000000,7522775,11.099659081899626
108,Manu Ginobili,7000000,7522775,11.099659081899626
109,Amir Johnson,7000000,7522775,11.099659081899626
110,Brandon Bass,6950000,7469041,11.0203758027432
111,JJ Redick,6792500,7299779,10.770633473400462
112,Kevin Martin,6792500,7299779,10.770633473400462
113,Wilson Chandler,6754913,7259385,10.71103306112741
114,Carl Landry,6750000,7254105,10.703242686117498
115,Derrick Williams,6679866,7178733,10.592033616110363
116,Jason Richardson,6601125,7094112,10.46717672242924
117,Greivis Vasquez,6400000,6877966,10.148259732022515
118,Jarrett Jack,6300000,6770498,9.989693173709664
119,Kyle Korver,6253521,6720548,9.915993023071435
120,Jason Thompson,6037500,6488394,9.573455958138428
121,Enes Kanter,6008106,6456805,9.526846903987948
122,Gerald Henderson,6000000,6448093,9.513993498771107
123,Jodie Meeks,6000000,6448093,9.513993498771107
124,JR Smith,5982375,6429152,9.486046142868467
125,Chuck Hayes,5958750,6403763,9.448584793467056
126,Patrick Patterson,5831326,6266822,9.24653294220249
127,Jose Juan Barea,5822078,6256883,9.231868706889717
128,PJ Tucker,5700000,6125689,9.038293823832555
129,Anthony Davis,5607240,6026001,8.891207484341551
130,Anthony Bennett,5563920,5979446,8.822516451280427
131,Andrew Wiggins,5510640,5922187,8.738032189011339
132,Greg Monroe,5479933,5889186,8.68934115595021
133,Jason Terry,5450000,5857018,8.641877428050424
134,Jamal Crawford,5450000,5857018,8.641877428050424
135,Courtney Lee,5450000,5857018,8.641877428050424
136,Louis Williams,5450000,5857018,8.641877428050424
137,Tristan Thompson,5421233,5826103,8.596262586220565
138,JJ Hickson,5381750,5783671,8.533655752001902
139,Martell Webster,5381750,5783671,8.533655752001902
140,Robin Lopez,5340229,5739049,8.467817331324824
141,Nikola Mirotic,5305000,5701189,8.411955918496789
142,Shaun Livingston,5305000,5701189,8.411955918496789
143,Spencer Hawes,5305000,5701189,8.411955918496789
144,Josh McRoberts,5305000,5701189,8.411955918496789
145,Paul Pierce,5305000,5701189,8.411955918496789
146,Chris Andersen,5300000,5695816,8.404027590581146
147,Zaza Pachulia,5200000,5588347,8.245461032268295
148,Ricky Rubio,5070686,5449376,8.040412273051613
149,Michael Kidd-Gilchrist,5016960,5391638,7.95522080393245
150,Tony Allen,5000000,5373411,7.9283279156425905
151,Chase Budinger,5000000,5373411,7.9283279156425905
152,Brandan Wright,5000000,5373411,7.9283279156425905
153,Trevor Booker,5000000,5373411,7.9283279156425905
154,Nick Young,4994420,5367414,7.919479901688732
155,Victor Oladipo,4978200,5349983,7.893760405930389
156,Jabari Parker,4930560,5298785,7.818219297550148
157,Chris Kaman,4800000,5158474,7.6111947990168884
158,Kostas Papanikolaou,4797664,5155964,7.607490684214698
159,Darren Collison,4797664,5155964,7.607490684214698
160,Jameer Nelson,4750000,5104740,7.5319115198604605
161,Corey Brewer,4702500,5053693,7.456592404661857
162,Timofey Mozgov,4650000,4997272,7.373344961547608
163,Andre Miller,4625000,4970405,7.333703321969397
164,Bradley Beal,4505280,4841744,7.143867438357249
165,Jonas Jerebko,4500000,4836070,7.135495124078332
166,Luis Scola,4500000,4836070,7.135495124078332
167,Caron Butler,4500000,4836070,7.135495124078332
168,Ben Gordon,4500000,4836070,7.135495124078332
169,Otto Porter,4470480,4804345,7.088686276064378
170,Joel Embiid,4427640,4758306,7.020756362483152
171,Luc Mbah a Moute,4382576,4709876,6.94929992864505
172,Raymond Felton,4360000,4685614,6.913501942440339
173,Jared Dudley,4250000,4567399,6.739078728296202
174,Kris Humphries,4250000,4567399,6.739078728296202
175,CJ Miles,4205000,4519039,6.667723777055419
176,Bismack Biyombo,4086453,4391638,6.479747879172282
177,Dion Waiters,4062000,4365359,6.440973598668041
178,Cody Zeller,4030560,4331571,6.391120272734481
179,Danny Green,4025000,4325596,6.382303972092286
180,Thabo Sefolosha,4000000,4298729,6.342662332514073
181,Ian Mahinmi,4000000,4298729,6.342662332514073
182,Mario Chalmers,4000000,4298729,6.342662332514073
183,Aaron Gordon,3992040,4290174,6.3300404344723695
184,Vince Carter,3911981,4204136,6.203093633552683
185,Kevin Seraphin,3898691,4189854,6.182020137952906
186,Devin Harris,3878896,4168580,6.1506318877348765
187,Joel Anthony,3800000,4083792,6.025529215888369
188,Maurice Williams,3750000,4030058,5.946245936731943
189,Thomas Robinson,3678360,3953067,5.832648854356616
190,Jonas Valanciunas,3678360,3953068,5.832648854356616
191,Marreese Speights,3657500,3930650,5.7995718702925565
192,Alex Len,3649920,3922504,5.787552525172441
193,Dante Exum,3615000,3884976,5.732181083009593
194,Brandon Knight,3553917,3819331,5.635323872195354
195,Gerald Green,3500000,3761387,5.549829540949813
196,Patty Mills,3500000,3761387,5.549829540949813
197,Darrell Arthur,3457149,3715336,5.481882185047174
198,Kemba Walker,3452183,3709999,5.474007769761356
199,Steve Novak,3445947,3703298,5.464119559184967
200,Matt Barnes,3396250,3649889,5.385316736700228
201,Mirza Teletovic,3368100,3619637,5.3406802505351605
202,Damian Lillard,3340920,3590427,5.297581859985728
203,Mike Scott,3333333,3582273,5.285551415206533
204,Andrei Kirilenko,3326235,3574645,5.2742963608974875
205,Tyler Hansbrough,3326235,3574645,5.2742963608974875
206,Nerlens Noel,3315120,3562700,5.256671687941013
207,Marcus Smart,3283320,3528525,5.206247522397526
208,Evan Turner,3278000,3522808,5.197811781495282
209,Bojan Bogdanovic,3278000,3522808,5.197811781495282
210,Jason Smith,3278000,3522808,5.197811781495282
211,Carlos Delfino,3250000,3492717,5.153413145167684
212,Gary Neal,3250000,3492717,5.153413145167684
213,Alec Burks,3201369,3440454,5.076300642194561
214,Anthony Morrow,3200000,3438983,5.0741298660112575
215,Alexey Shved,3198723,3437610,5.072104971061603
216,Markieff Morris,3153860,3389397,5.000967256005708
217,Quincy Pondexter,3146068,3381023,4.988611749781971
218,Dorell Wright,3145000,3379875,4.9869182589391885
219,Chris Copeland,3130000,3363755,4.963133275192262
220,Marcus Morris,3105301,3337211,4.923968920954572
221,Joel Freeland,3100000,3331515,4.915563307698406
222,Klay Thompson,3075880,3305593,4.877317053833347
223,Kawhi Leonard,3053368,3281400,4.841620550225957
224,Harrison Barnes,3049920,3277694,4.836153175295331
225,Ben McLemore,3026280,3252289,4.798668040910172
226,Mike Dunleavy,3000000,3224046,4.7569967493855545
227,Randy Foye,3000000,3224046,4.7569967493855545
228,Anthony Tolliver,3000000,3224046,4.7569967493855545
229,Kosta Koufos,3000000,3224046,4.7569967493855545
230,Jerryd Bayless,3000000,3224046,4.7569967493855545
231,DJ Augustin,3000000,3224046,4.7569967493855545
232,Julius Randle,2997360,3221209,4.752810592246097
233,Will Bynum,2915908,3133674,4.623654959169111
234,Nikola Vucevic,2902757,3119541,4.602801871085387
235,Marco Belinelli,2873750,3088368,4.556806469515579
236,Furkan Aldemir,2810305,3020185,4.45620391659399
237,Terrence Ross,2793960,3002619,4.430286212637754
238,Kentavious Caldwell-Pope,2772480,2979535,4.396226115912154
239,Iman Shumpert,2761113,2967319,4.378201855228733
240,Luke Ridnour,2750000,2955376,4.360580353603425
241,Nik Stauskas,2745840,2950905,4.35398398477761
242,Brian Roberts,2732000,2936032,4.332038373107112
243,Udonis Haslem,2732000,2936032,4.332038373107112
244,Kirk Hinrich,2730000,2933882,4.328867041940853
245,Andre Drummond,2568360,2760170,4.072560057083962
246,Trey Burke,2548560,2738892,4.0411638785380175
247,Noah Vonleh,2524200,2712713,4.002537064933006
248,Tobias Harris,2511432,2698991,3.98229128676762
249,DeMarre Carroll,2500000,2686705,3.964163957821296
250,James Johnson,2500000,2686705,3.964163957821296
251,Austin Rivers,2439840,2622052,3.868770316340284
252,Shelvin Mack,2433333,2615059,3.8584523903908665
253,CJ McCollum,2421000,2601805,3.838896376754143
254,Elfrid Payton,2397840,2576916,3.8021723618488856
255,Kenneth Faried,2373537,2550798,3.763635931182114
256,Reggie Jackson,2325680,2499367,3.6877507333703323
257,Meyers Leonard,2317920,2491027,3.6754459684452554
258,Michael Carter-Williams,2300040,2471812,3.647094267818917
259,Doug McDermott,2277960,2448083,3.612082771743439
260,Nick Collison,2242003,2409440,3.5550669943708875
261,Jeremy Lamb,2202000,2366450,3.491635614048997
262,Steven Adams,2184960,2348137,3.464615872512488
263,Norris Cole,2150188,2310768,3.4094791088559417
264,Cory Joseph,2134593,2294009,3.384750654087053
265,Jimmy Butler,2119214,2277481,3.36036470308412
266,Nate Robinson,2106720,2264054,3.340553397288512
267,Eric Maynor,2106720,2264054,3.340553397288512
268,Jordan Farmar,2100000,2256832,3.3298977245698884
269,Danny Granger,2100000,2256832,3.3298977245698884
270,Steve Blake,2100000,2256832,3.3298977245698884
271,Aron Baynes,2100000,2256832,3.3298977245698884
272,Vitor Faverani,2090000,2246085,3.3140410687386037
273,CJ Watson,2077000,2232115,3.2934274161579324
274,Beno Udrih,2077000,2232115,3.2934274161579324
275,Ramon Sessions,2077000,2232115,3.2934274161579324
276,Kelly Olynyk,2075760,2230782,3.291461190834853
277,Zach LaVine,2055840,2209374,3.259874732418933
278,Kent Bazemore,2000000,2149364,3.1713311662570365
279,Elton Brand,2000000,2149364,3.1713311662570365
280,DeJuan Blair,2000000,2149364,3.1713311662570365
281,John Henson,1987320,2135737,3.151224926662967
282,Shabazz Muhammad,1971960,2119230,3.126869103306112
283,TJ Warren,1953120,2098983,3.0969951637199715
284,Moe Harkless,1887840,2028828,2.993482914453342
285,Samuel Dalembert,1885755,2026587,2.9901768017125185
286,Giannis Antetokounmpo,1873200,2013094,2.9702687703163404
287,Adreian Payne,1855320,1993879,2.9419170696900023
288,Ish Smith,1838615,1975925,2.9154285261238404
289,Jeff Ayres,1828750,1965325,2.8997859351462782
290,Anthony Randolph,1825359,1961680,2.8944089431538886
291,Jeremy Evans,1795000,1929054,2.8462697217156903
292,Joffrey Lauvergne,1790281,1923983,2.8387869658289064
293,Reggie Evans,1768654,1900741,2.804493776262586
294,Jusuf Nurkic,1762680,1894320,2.7950210100689765
295,Lucas Nogueira,1762680,1894320,2.7950210100689765
296,Zoran Dragic,1756500,1887679,2.7852215967652425
297,Gigi Datome,1750000,1880693,2.7749147704749064
298,Tyler Zeller,1703760,1831000,2.701593593911044
299,Dennis Schroder,1690680,1816943,2.6808530880837234
300,James Young,1674480,1799533,2.6551653056370412
301,Pablo Prigioni,1662961,1787154,2.636900023784984
302,Ryan Kelly,1650000,1773225,2.616348212162055
303,Terrence Jones,1618680,1739566,2.5666851660984698
304,Shane Larkin,1606080,1726025,2.5467057797510497
305,Ronny Turiaf,1600000,1719491,2.5370649330056287
306,Miroslav Raduljica,1596056,1715252,2.5308110679457703
307,Tyler Ennis,1590720,1709518,2.5223499563941965
308,Andrew Nicholson,1545840,1661286,2.4511852850233886
309,Sergey Karasev,1533840,1648390,2.4321572980258463
310,Gary Harris,1519200,1632657,2.408943153888845
311,Donatas Motiejunas,1483920,1594742,2.3530008721160707
312,Evan Fournier,1483920,1594742,2.3530008721160707
313,Tony Snell,1472400,1582362,2.33473400459843
314,Bruno Caboclo,1458360,1567273,2.3124712598113057
315,Jannero Pargo,1448490,1556666,2.2968207405058267
316,Nazr Mohammed,1448490,1556666,2.2968207405058267
317,James Jones,1448490,1556666,2.2968207405058267
318,Shawn Marion,1448490,1556666,2.2968207405058267
319,Richard Jefferson,1448490,1556666,2.2968207405058267
320,Leandro Barbosa,1448490,1556666,2.2968207405058267
321,Hedo Turkoglu,1448490,1556666,2.2968207405058267
322,Willie Green,1448490,1556666,2.2968207405058267
323,Matt Bonner,1448490,1556666,2.2968207405058267
324,Rasual Butler,1448490,1556666,2.2968207405058267
325,Jared Sullinger,1424520,1530906,2.258812336478237
326,Gorgui Dieng,1413480,1519041,2.241306588440498
327,Mitch McGary,1400040,1504598,2.2199952430032504
328,Victor Claver,1370000,1472314,2.17236184888607
329,Mason Plumlee,1357080,1458429,2.1518750495520496
330,Jordan Adams,1344120,1444501,2.131324823594704
331,Jason Maxiell,1316809,1415151,2.088018710853881
332,Charlie Villanueva,1316809,1415151,2.088018710853881
333,Francisco Garcia,1316809,1415151,2.088018710853881
334,Ronnie Price,1316809,1415151,2.088018710853881
335,Sebastian Telfair,1316809,1415151,2.088018710853881
336,John Jenkins,1312920,1410971,2.081852057401094
337,Ryan Hollins,1310286,1408141,2.077675414255133
338,Solomon Hill,1302840,1400139,2.0658685483231585
339,Louis Amundson,1294868,1391571,2.0532276222944583
340,Rodney Hood,1290360,1386727,2.046079441845715
341,Alan Anderson,1276061,1371360,2.02340600967256
342,Austin Daye,1263550,1357913,2.0035677475620397
343,Bernard James,1259775,1353857,1.997581859985729
344,Tim Hardaway Jr,1250640,1344040,1.9830968048838502
345,Pero Antic,1250000,1343352,1.982081978910648
346,Shabazz Napier,1238640,1331144,1.964068817886308
347,Jordan Hamilton,1232610,1324663,1.9545072544200428
348,Shavlik Randolph,1227985,1319693,1.9471735510980732
349,Aaron Gray,1227985,1319693,1.9471735510980732
350,Rodney Stuckey,1227985,1319693,1.9471735510980732
351,Jeff Adrien,1217698,1308637,1.9308618092444303
352,Tony Wroten,1210080,1300451,1.918782208832157
353,Reggie Bullock,1200720,1290392,1.9039403789740743
354,Clint Capela,1189200,1278012,1.8856735114564336
355,Miles Plumlee,1169880,1257249,1.855038452390391
356,Andre Roberson,1160880,1247577,1.8407674621422343
357,PJ Hairston,1149720,1235583,1.82307143423452
358,Cartier Martin,1145685,1231247,1.8166732736065965
359,Brandon Rush,1145685,1231247,1.8166732736065965
360,Shawne Williams,1145685,1231246,1.8166732736065965
361,Arnett Moultrie,1136160,1221011,1.801569808927297
362,Chris Johnson,1135974,1220810,1.8012748751288352
363,Perry Jones,1129200,1213531,1.7905335764687231
364,Rudy Gobert,1127400,1211596,1.7876793784190916
365,Marquis Teague,1120920,1204632,1.7774042654404187
366,Festus Ezeli,1112880,1195992,1.7646555141520657
367,Archie Goodwin,1112280,1195347,1.763704114802188
368,CJ Wilcox,1109760,1192639,1.7597082375327044
369,Nemanja Nedovic,1104240,1186707,1.7509553635138349
370,Damjan Rudez,1100000,1182150,1.7442321414413702
371,Kyle Anderson,1093680,1175358,1.7342107349559976
372,Kyle Singler,1090000,1171403,1.7283754856100848
373,Xavier Henry,1082000,1162806,1.7156901609450568
374,Wayne Ellington,1063384,1142799,1.6861714104495364
375,Alonzo Gee,1063384,1142799,1.6861714104495364
376,Omri Casspi,1063384,1142799,1.6861714104495364
377,John Salmons,1000000,1074682,1.5856655831285182
378,Robert Covington,1000000,1074682,1.5856655831285182
379,Toure Murry,1000000,1074682,1.5856655831285182
380,Al-Farouq Aminu,981084,1054353,1.555671132958059
381,Ekpe Udoh,981084,1054353,1.555671132958059
382,Wesley Johnson,981084,1054353,1.555671132958059
383,Ed Davis,981084,1054353,1.555671132958059
384,Alexis Ajinca,981084,1054353,1.555671132958059
385,Luke Babbitt,981084,1054353,1.555671132958059
386,Cole Aldrich,981084,1054353,1.555671132958059
387,Greg Stiemsma,981084,1054353,1.555671132958059
388,Garrett Temple,981084,1054353,1.555671132958059
389,Jon Leuer,967500,1039755,1.5341314516768412
390,Ricky Ledo,960566,1032302,1.5231364465234285
391,Jorge Gutierrez,960566,1032302,1.5231364465234285
392,ETwaun Moore,948163,1018973,1.5034694362958851
393,Greg Smith,948163,1018973,1.5034694362958851
394,Joey Dorsey,948163,1018973,1.5034694362958851
395,Donald Sloan,948163,1018973,1.5034694362958851
396,Lavoy Allen,948163,1018973,1.5034694362958851
397,Jimmer Fredette,948163,1018973,1.5034694362958851
398,Lance Thomas,937004,1006981,1.485774994053754
399,Jae Crowder,915243,983595,1.4512693252992943
400,Chris Douglas-Roberts,915243,983595,1.4512693252992943
401,Jeff Taylor,915243,983595,1.4512693252992943
402,Aaron Brooks,915243,983595,1.4512693252992943
403,Will Barton,915243,983595,1.4512693252992943
404,Draymond Green,915243,983595,1.4512693252992943
405,Patrick Beverley,915243,983595,1.4512693252992943
406,Robert Sacre,915243,983595,1.4512693252992943
407,Khris Middleton,915243,983595,1.4512693252992943
408,Darius Miller,915243,983595,1.4512693252992943
409,Quincy Acy,915243,983595,1.4512693252992943
410,Kyle OQuinn,915243,983595,1.4512693252992943
411,Henry Sims,915243,983595,1.4512693252992943
412,Kendall Marshall,915243,983595,1.4512693252992943
413,Nate Wolters,904854,972429,1.4347958455561718
414,Gal Mekel,888524,954880,1.4089019265836835
415,Joe Harris,884879,950963,1.40312217553318
416,Devyn Marble,884879,950963,1.40312217553318
417,Jerami Grant,884879,950963,1.40312217553318
418,Robbie Hummel,880000,945720,1.3953857131530958
419,Jamaal Franklin,864510,929072,1.3708237532704353
420,Allen Crabbe,862000,926376,1.3668437326567826
421,Dante Cunningham,831941,894072,1.3191802108935229
422,Damien Inglis,820000,881239,1.300245778165385
423,Kenyon Martin,818049,879142,1.2971521446127012
424,Mike Muscala,816482,877458,1.294667406643939
425,Phil Pressey,816482,877458,1.294667406643939
426,Jerome Jordan,816482,877458,1.294667406643939
427,Troy Daniels,816482,877458,1.294667406643939
428,Matthew Dellavedova,816482,877458,1.294667406643939
429,Ognjen Kuzmic,816482,877458,1.294667406643939
430,Justin Holiday,816482,877458,1.294667406643939
431,Nick Calathes,816482,877458,1.294667406643939
432,Justin Hamilton,816482,877458,1.294667406643939
433,Jeff Withey,816482,877458,1.294667406643939
434,Dewayne Dedmon,816482,877458,1.294667406643939
435,Hollis Thompson,816482,877458,1.294667406643939
436,Isaiah Canaan,816482,877458,1.294667406643939
437,Tony Mitchell,816482,877458,1.294667406643939
438,Ray McCallum,816482,877458,1.294667406643939
439,Carrick Felix,816482,877458,1.294667406643939
440,Grant Jerrett,816482,877458,1.294667406643939
441,Ian Clark,816481,877456,1.2946658209783557
442,Darius Morris,803149,863130,1.2735257274240863
443,Hassan Whiteside,775191,833083,1.2291936890509791
444,Dahntay Jones,721169,775027,1.1435328629192103
445,Malcolm Thomas,713910,767226,1.1320225164512805
446,Spencer Dinwiddie,700000,752277,1.1099659081899629
447,Johnny OBryant,600000,644809,0.9513993498771111
448,Markel Brown,507336,545225,0.8044652342820899
449,Cory Jefferson,507336,545225,0.8044652342820899
450,Cameron Bairstow,507336,545225,0.8044652342820899
451,Dwight Powell,507336,545225,0.8044652342820899
452,Erick Green,507336,545225,0.8044652342820899
453,KJ McDaniels,507336,545225,0.8044652342820899
454,Nick Johnson,507336,545225,0.8044652342820899
455,Shayne Whittington,507336,545225,0.8044652342820899
456,Jordan Clarkson,507336,545225,0.8044652342820899
457,Tarik Black,507336,545225,0.8044652342820899
458,Jarnell Stokes,507336,545225,0.8044652342820899
459,Russ Smith,507336,545225,0.8044652342820899
460,James Ennis,507336,545225,0.8044652342820899
461,Glenn Robinson III,507336,545224,0.8044652342820899
462,Patric Young,507336,545225,0.8044652342820899
463,Cleanthony Early,507336,545225,0.8044652342820899
464,Travis Wear,507336,545225,0.8044652342820899
465,JaKarr Sampson,507336,545225,0.8044652342820899
466,Eric Moreland,507336,545225,0.8044652342820899
467,Joe Ingles,507336,545225,0.8044652342820899
468,AJ Price,493917,530802,0.7831871878220884
469,John Lucas III,491968,528709,0.7800967256005709
470,Reggie Williams,487905,524342,0.7736541663363197
471,Glen Rice Jr,470677,505828,0.7463363196701815
472,Quincy Miller,398393,428145,0.6317180686593198
473,Lorenzo Brown,390082,419214,0.6185396019979387
474,Earl Barron,390063,419193,0.6185094743518592
475,Michael Beasley,330225,354886,0.5236264171886149
476,Henry Walker,311634,334907,0.4941473083326727
477,Elijah Millsap,301417,323927,0.4779465630698486
478,Langston Galloway,295455,317520,0.4684928248632364
479,Tyler Johnson,280526,301476,0.4448204233727107
480,Andre Dawkins,271697,291987,0.43082058193926903
481,Toney Douglas,268973,289060,0.4265012288908269
482,James Michael McAdoo,259634,279024,0.4116926980099897
483,Metta World Peace,250000,268670,0.3964163957821295
484,JaMychal Green,244712,262986,0.3880313961785459
485,Shannon Brown,215811,231928,0.3422040751605486
486,Alex Kirk,214871,230918,0.34071354951240784
487,Kalin Lucas,173008,185928,0.2743328312058987
488,Elliot Williams,161511,173572,0.2561024339966701
489,Bryce Cotton,152200,163566,0.2413383017521605
490,Jack Cooley,152199,163565,0.2413367160865773
491,Brandon Davies,129676,139360,0.20562277015777367
492,Earl Clark,125104,134447,0.19837310711171013
493,Lester Hudson,111548,119878,0.17687782446681996
494,Tim Frazier,107435,115458,0.17035598192341234
495,Will Cherry,106567,114525,0.1689796241972568
496,Jabari Brown,104450,112250,0.1656227701577737
497,Jarvis Varnado,75000,80601,0.11892491873463887
498,Drew Gordon,73657,79157,0.11679536985649724
499,Jerel McNeal,59686,64143,0.09464203599460874
500,David Stockton,59686,64143,0.09464203599460874
501,Larry Drew II,53716,57727,0.08517561246333147
502,Chris Babb,48028,51614,0.07615634662649648
503,Vander Blue,48028,51614,0.07615634662649648
504,Dwight Buycks,48028,51614,0.07615634662649648
505,Arinze Onuaku,48028,51614,0.07615634662649648
506,Seth Curry,48028,51614,0.07615634662649648
507,Malcolm Lee,37686,40500,0.05975739316578134
508,Sim Bhullar,35000,37613,0.05549829540949814
509,Jarell Eddie,29843,32071,0.04732101799730437
510,Sean Kilpatrick,29843,32071,0.04732101799730437
511,David Wear,29843,32071,0.04732101799730437
512,Josh Davis,20000,21493,0.03171331166257037
