,Player,Salary,Salary(*),Salary(%)
104,Dan Gadzuric,6749260,8014982,11.697157712305026
105,Andre Miller,6730800,7993060,11.665164644714036
106,Shawn Marion,6635068,7879375,11.499251299826687
107,Jerome James,6600000,7837731,11.438474870017332
108,Leandro Barbosa,6600000,7837731,11.438474870017332
109,Shareef Abdur-Rahim,6600000,7837731,11.438474870017332
110,Andrea Bargnani,6527491,7751624,11.312809358752167
111,Charlie Villanueva,6500000,7718977,11.265164644714035
112,Luke Ridnour,6500000,7718977,11.265164644714035
113,Matt Harpring,6500000,7718977,11.265164644714035
114,Nazr Mohammed,6466600,7679314,11.207279029462738
115,Vladimir Radmanovic,6466600,7679314,11.207279029462738
116,Jared Jeffries,6466600,7679314,11.207279029462738
117,Mike James,6466600,7679314,11.207279029462738
118,Anderson Varejao,6300000,7481470,10.918544194107454
119,Tony Battie,6292000,7471970,10.904679376083191
120,Nick Collison,6250000,7422094,10.831889081455808
121,Mike Bibby,6217617,7383638,10.775766031195841
122,Morris Peterson,6212960,7378107,10.767694974003467
123,Jason Kapono,6212960,7378107,10.767694974003467
124,Jamaal Tinsley,6190300,7351197,10.728422876949741
125,Jameer Nelson,6138888,7290144,10.639320623916811
126,Jeff Foster,6077500,7217244,10.532928942807628
127,DeSagana Diop,6031800,7162973,10.45372616984402
128,James Posey,6031800,7162973,10.45372616984402
129,Chris Duhon,6031800,7162973,10.45372616984402
130,Beno Udrih,6031800,7162973,10.45372616984402
131,Brendan Haywood,6000000,7125210,10.398613518197573
132,Antonio Daniels,5863580,6963206,10.162183708838821
133,Rasheed Wallace,5854000,6951830,10.145580589254768
134,Trevor Ariza,5854000,6951830,10.145580589254768
135,Metta World Peace,5854000,6951830,10.145580589254768
136,Marcin Gortat,5854000,6951830,10.145580589254768
137,LaMarcus Aldridge,5844827,6940936,10.129682842287695
138,Francisco Garcia,5800000,6887703,10.051993067590988
139,JR Smith,5508426,6541449,9.546665511265164
140,Raymond Felton,5501196,6532863,9.534135181975737
141,John Salmons,5456000,6479191,9.45580589254766
142,Nenad Krstic,5400000,6412689,9.358752166377815
143,Greg Oden,5361240,6366660,9.29157712305026
144,Mickael Pietrus,5300000,6293935,9.185441941074524
145,Adam Morrison,5257229,6243143,9.111315424610053
146,Raja Bell,5250000,6234559,9.098786828422877
147,Speedy Claxton,5209454,6186409,9.028516464471405
148,Derrick Rose,5184480,6156751,8.98523396880416
149,Kyle Korver,5155115,6121879,8.934341421143849
150,Rafer Alston,5053133,6000771,8.757596187175043
151,Derek Fisher,5048000,5994676,8.748700173310226
152,Jason Maxiell,5000000,5937675,8.665511265164643
153,Sasha Vujacic,5000000,5937675,8.665511265164643
154,Blake Griffin,4983480,5918057,8.63688041594454
155,Louis Williams,4972500,5905018,8.61785095320624
156,Reggie Evans,4960000,5890173,8.596187175043326
157,Steve Blake,4930000,5854547,8.54419410745234
158,Luke Walton,4840000,5747669,8.388214904679376
159,Kevin Durant,4796880,5696463,8.313483535528594
160,Zaza Pachulia,4750000,5640791,8.232235701906411
161,Tyrus Thomas,4743598,5633188,8.221140381282495
162,Matt Carroll,4700000,5581414,8.145580589254768
163,Michael Beasley,4638600,5508500,8.039168110918544
164,Marcus Banks,4553793,5407788,7.892188908145582
165,Darius Songaila,4526000,5374783,7.844020797227036
166,Drew Gooden,4500000,5343907,7.798960138648178
167,Jarrett Jack,4500000,5343907,7.798960138648178
168,Hasheem Thabeet,4458840,5295028,7.727625649913343
169,Trenton Hassell,4350000,5165777,7.538994800693241
170,Martell Webster,4344000,5158652,7.528596187175044
171,James Jones,4320000,5130151,7.487001733102253
172,Al Horford,4307640,5115473,7.465580589254768
173,Delonte West,4254250,5052071,7.373050259965337
174,Kendrick Perkins,4250000,5047024,7.365684575389947
175,OJ Mayo,4165560,4946748,7.219341421143848
176,Ronny Turiaf,4140000,4916395,7.175043327556327
177,Kwame Brown,4100000,4868893,7.105719237435008
178,Daniel Gibson,4088500,4855237,7.08578856152513
179,James Harden,4054160,4814457,7.026273830155978
180,Nate Robinson,4000000,4750140,6.932409012131716
181,Travis Outlaw,4000000,4750140,6.932409012131716
182,Brandon Bass,4000000,4750140,6.932409012131716
183,Rasual Butler,3945000,4684825,6.8370883882149025
184,Brandon Roy,3910816,4644231,6.777844020797228
185,Fabricio Oberto,3900000,4631386,6.759098786828423
186,DeShawn Stevenson,3886928,4615863,6.736443674176776
187,Mike Conley,3883800,4612148,6.731022530329289
188,Ryan Gomes,3867500,4592791,6.702772963604852
189,Kurt Thomas,3800000,4512633,6.5857885615251295
190,Roger Mason,3780000,4488882,6.551126516464472
191,Russell Westbrook,3755640,4459954,6.5089081455805875
192,CJ Miles,3700000,4393879,6.412478336221838
193,Steven Hunter,3696000,4389129,6.4055459272097055
194,Willie Green,3682000,4372504,6.381282495667244
195,Ramon Sessions,3670667,4359045,6.361641247833622
196,Amir Johnson,3666666,4354294,6.354707105719237
197,Chris Andersen,3650000,4334502,6.325823223570191
198,Tyreke Evans,3610080,4287096,6.2566377816291165
199,Charlie Bell,3596000,4270376,6.232235701906411
200,Randy Foye,3575761,4246341,6.197159445407278
201,Keyon Dooling,3564000,4232374,6.176776429809358
202,Jeff Green,3516960,4176513,6.09525129982669
203,Brian Cook,3500000,4156372,6.065857885615253
204,Carlos Delfino,3500000,4156372,6.065857885615253
205,Brian Scalabrine,3413793,4053998,5.916452339688043
206,Kevin Love,3401040,4038854,5.894350086655113
207,Luis Scola,3375600,4008643,5.850259965337955
208,Damien Wilkins,3300000,3918865,5.719237435008666
209,Rudy Gay,3280997,3896298,5.686303292894281
210,Matt Bonner,3240380,3848064,5.615909878682842
211,Marc Gasol,3240000,3847613,5.6152512998266895
212,Kris Humphries,3200000,3800112,5.545927209705372
213,Yi Jianlian,3194400,3793462,5.536221837088388
214,Kelenna Azubuike,3132000,3719359,5.428076256499135
215,Eduardo Najera,3100000,3681358,5.37261698440208
216,Danilo Gallinari,3089040,3668343,5.353622183708839
217,Glen Davis,3000000,3562605,5.1993067590987865
218,Hakim Warrick,3000000,3562605,5.1993067590987865
219,Chris Wilcox,3000000,3562605,5.1993067590987865
220,Grant Hill*,3000000,3562605,5.1993067590987865
221,Carl Landry,3000000,3562605,5.1993067590987865
222,Andray Blatche,3000000,3562605,5.1993067590987865
223,Jonny Flynn,2969280,3526124,5.146065857885615
224,Corey Brewer,2916120,3462994,5.053934142114385
225,Eddie House,2862000,3398725,4.9601386481802425
226,Mark Madsen,2840000,3372599,4.922010398613518
227,JJ Redick,2839408,3371896,4.920984402079723
228,Eric Gordon,2819880,3348706,4.887140381282496
229,Hilton Armstrong,2801198,3326520,4.854762564991335
230,Thabo Sefolosha,2759628,3277155,4.782717504332756
231,Jamario Moon,2750000,3265721,4.7660311958405535
232,Dorell Wright,2750000,3265721,4.7660311958405535
233,Aleksandar Pavlovic,2750000,3265720,4.7660311958405535
234,Ronnie Brewer,2717161,3226723,4.709117850953206
235,Stephen Curry,2710560,3218885,4.697677642980937
236,Brandan Wright,2671440,3172428,4.629878682842288
237,Jerry Stackhouse,2668598,3169053,4.624953206239168
238,Anthony Parker,2644230,3140115,4.582720970537262
239,Joe Alexander,2583360,3067830,4.4772270363951465
240,Mikki Moore,2537952,3013906,4.398530329289428
241,Maurice Evans,2500000,2968837,4.332755632582321
242,Tony Allen,2500000,2968837,4.332755632582321
243,Sebastian Telfair,2500000,2968837,4.332755632582321
244,Dahntay Jones,2500000,2968837,4.332755632582321
245,Craig Smith,2500000,2968837,4.332755632582321
246,Michael Finley,2500000,2968837,4.332755632582321
247,Ricky Davis,2484000,2949837,4.3050259965337965
248,Jordan Hill,2483280,2948982,4.303778162911612
249,Joakim Noah,2455680,2916206,4.255944540727903
250,Shawne Williams,2416067,2869164,4.18729116117851
251,DJ Augustin,2385480,2832841,4.134280762564992
252,Spencer Hawes,2332800,2770281,4.0429809358752165
253,David Andersen,2300000,2731330,3.986135181975736
254,DeMar DeRozan,2282640,2710715,3.9560485268630847
255,Brook Lopez,2225880,2643310,3.857677642980936
256,Acie Law,2216160,2631767,3.840831889081456
257,Ryan Hollins,2183333,2592784,3.7839393414211435
258,Brandon Jennings,2168520,2575193,3.758266897746967
259,Anthony Johnson,2160000,2565075,3.7435008665511273
260,Jerryd Bayless,2143080,2544982,3.7141767764298095
261,Renaldo Balkman,2112417,2508569,3.661034662045061
262,Chuck Hayes,2111750,2507777,3.659878682842288
263,Antoine Wright,2110550,2506352,3.657798960138648
264,Thaddeus Young,2105400,2500236,3.648873483535529
265,Ersan Ilyasova,2100000,2493823,3.639514731369151
266,Rajon Rondo,2094922,2487793,3.6307140381282483
267,Chucky Atkins,2066455,2453987,3.581377816291161
268,Jarvis Hayes,2062800,2449647,3.5750433275563256
269,Brent Barry,2062800,2449647,3.5750433275563256
270,Terrence Williams,2060040,2446369,3.5702599653379545
271,Josh Boone,2056968,2442721,3.5649358752166376
272,Jason Thompson,2035920,2417726,3.528457538994801
273,Kyle Lowry,2034997,2416630,3.5268578856152515
274,Julian Wright,2000040,2375117,3.466273830155979
275,Jannero Pargo,2000000,2375070,3.466204506065858
276,Shannon Brown,2000000,2375070,3.466204506065858
277,Bruce Bowen,2000000,2375070,3.466204506065858
278,Channing Frye,2000000,2375070,3.466204506065858
279,Marquis Daniels,1990000,2363194,3.4488734835355284
280,Ronald Murray,1990000,2363194,3.4488734835355284
281,Rasho Nesterovic,1990000,2363194,3.4488734835355284
282,Gerald Henderson,1957080,2324101,3.3918197573656848
283,Jordan Farmar,1947240,2312415,3.3747660311958403
284,Brandon Rush,1934160,2296882,3.3520970537261703
285,Al Thornton,1900200,2256554,3.293240901213172
286,Sergio Rodriguez,1892035,2246857,3.2790901213171573
287,Mardy Collins,1867742,2218009,3.236987868284229
288,Tyler Hansbrough,1859160,2207817,3.2221143847487004
289,Anthony Randolph,1837560,2182166,3.184679376083189
290,Goran Dragic,1836000,2180314,3.1819757365684582
291,Rodney Stuckey,1805040,2143548,3.1283188908145583
292,Earl Clark,1766280,2097519,3.0611438474870014
293,Robin Lopez,1745520,2072866,3.0251646447140383
294,Travis Diener,1740000,2066311,3.0155979202772967
295,Nick Young,1714800,2036385,2.9719237435008665
296,Francisco Elson,1700000,2018809,2.9462738301559788
297,Austin Daye,1677840,1992493,2.907868284228769
298,Marreese Speights,1658280,1969265,2.8739688041594453
299,Jose Juan Barea,1657500,1968339,2.87261698440208
300,Sean Williams,1629120,1934637,2.8234315424610053
301,Hamed Haddadi,1627779,1933044,2.821107452339688
302,Solomon Jones,1620000,1923806,2.8076256499133447
303,Patrick OBryant,1620000,1923806,2.8076256499133447
304,Devean George,1600000,1900056,2.772963604852686
305,Matt Barnes,1600000,1900056,2.772963604852686
306,James Johnson,1594080,1893025,2.7627036395147315
307,Roy Hibbert,1575360,1870795,2.7302599653379547
308,Oleksiy Pecherov,1547640,1837876,2.6822183708838816
309,Marco Belinelli,1547640,1837876,2.6822183708838816
310,Jrue Holiday,1514280,1798260,2.624402079722704
311,JaVale McGee,1496640,1777312,2.593830155979203
312,Javaris Crittenton,1477920,1755081,2.5613864818024257
313,Ty Lawson,1438690,1708494,2.4933968804159443
314,JJ Hickson,1429200,1697225,2.4769497400346623
315,Jason Smith,1418880,1684969,2.459064124783362
316,Jeff Teague,1373880,1631530,2.3810745233968804
317,Alexis Ajinca,1372080,1629393,2.377954939341421
318,Daequan Cook,1362120,1617565,2.360693240901213
319,Eric Maynor,1318920,1566263,2.2858232235701905
320,Ryan Anderson,1317120,1564126,2.2827036395147307
321,Jared Dudley,1307640,1552868,2.2662738301559795
322,Joe Smith,1306455,1551461,2.2642201039861347
323,Theo Ratliff,1306455,1551461,2.2642201039861347
324,Lindsey Hunter,1306455,1551461,2.2642201039861347
325,Anthony Carter,1306455,1551461,2.2642201039861347
326,Brian Skinner,1306455,1551461,2.2642201039861347
327,Kevin Ollie,1306455,1551461,2.2642201039861347
328,Adonal Foyle,1306455,1551461,2.2642201039861347
329,Jason Williams,1306455,1551461,2.2642201039861347
330,Juwan Howard,1306455,1551461,2.2642201039861347
331,Ben Wallace,1306445,1551449,2.2642027729636047
332,Malik Allen,1300000,1543795,2.253032928942808
333,Darren Collison,1266120,1503561,2.194315424610052
334,Courtney Lee,1264440,1501566,2.191403812824957
335,Wilson Chandler,1255440,1490879,2.1758058925476598
336,Ronnie Price,1250000,1484418,2.1663778162911607
337,Jamaal Magloire,1229225,1459747,2.1303726169844017
338,Kosta Koufos,1214040,1441715,2.104055459272097
339,Allen Iverson*,1191180,1414567,2.0644367417677643
340,Earl Boykins,1191180,1414568,2.0644367417677643
341,Sean Marks,1187686,1410418,2.058381282495667
342,Jason Collins,1181803,1403432,2.0481854419410745
343,Jarron Collins,1181803,1403432,2.0481854419410745
344,Omri Casspi,1167000,1385853,2.0225303292894283
345,Rudy Fernandez,1165320,1383858,2.0196187175043327
346,Serge Ibaka,1120200,1330276,1.9414211438474867
347,BJ Mullens,1120200,1330276,1.9414211438474867
348,Nicolas Batum,1118760,1328566,1.9389254766031196
349,Aaron Brooks,1118520,1328281,1.938509532062392
350,Carlos Arroyo,1107572,1315280,1.9195355285961877
351,Primoz Brezec,1107572,1315280,1.9195355285961877
352,Devin Brown,1100000,1306288,1.9064124783362215
353,Arron Afflalo,1086240,1289948,1.8825649913344888
354,George Hill,1081680,1284532,1.8746620450606584
355,Ian Mahinmi,1079640,1282110,1.8711265164644717
356,Rodrigue Beaubois,1075440,1277122,1.8638474870017328
357,Alando Tucker,1071720,1272705,1.8574003466204507
358,Chris Quinn,1055000,1252849,1.8284228769497402
359,Darrell Arthur,1050480,1247481,1.8205892547660312
360,Royal Ivey,1050000,1246911,1.8197573656845756
361,Donte Greene,1044000,1239786,1.8093587521663776
362,Taj Gibson,1039800,1234798,1.80207972270364
363,DJ White,1036440,1230808,1.7962564991334486
364,Keith Bogans,1033342,1227129,1.790887348353553
365,Quinton Ross,1033342,1227129,1.790887348353553
366,James Singleton,1030189,1223385,1.78542287694974
367,JR Giddens,1028880,1221831,1.78315424610052
368,DeMarre Carroll,1009680,1199030,1.749878682842288
369,Wayne Ellington,1003560,1191762,1.7392720970537257
370,CJ Watson,1000497,1188125,1.7339636048526859
371,Aaron Gray,1000497,1188125,1.7339636048526859
372,Greg Buckner,1000000,1187535,1.733102253032929
373,Toney Douglas,996240,1183069,1.726585788561525
374,Josh Powell,959111,1138977,1.6622374350086655
375,Didier Ilunga-Mbenga,959111,1138977,1.6622374350086655
376,Yakhouba Diawara,945000,1122220,1.6377816291161178
377,Stephen Graham,884881,1050827,1.5335892547660313
378,Joey Graham,884881,1050827,1.5335892547660313
379,Johan Petro,884881,1050827,1.5335892547660313
380,Luther Head,884881,1050827,1.5335892547660313
381,Ike Diogu,884881,1050827,1.5335892547660313
382,Sean May,884881,1050827,1.5335892547660313
383,Joey Dorsey,881000,1046218,1.5268630849220104
384,Kyle Weaver,870968,1034305,1.509476603119584
385,Kyrylo Fesenko,870000,1033155,1.5077989601386483
386,Randolph Morris,855189,1015566,1.4821299826689776
387,Leon Powe,855189,1015566,1.4821299826689776
388,Steve Novak,855189,1015566,1.4821299826689776
389,Marcus Williams,855189,1015566,1.4821299826689776
390,Rodney Carney,855189,1015566,1.4821299826689776
391,Louis Amundson,855189,1015566,1.4821299826689776
392,DeJuan Blair,850000,1009404,1.4731369150779896
393,Ime Udoka,838034,995194,1.4523986135181977
394,Shelden Williams,825497,980306,1.4306707105719236
395,Will Bynum,825497,980306,1.4306707105719236
396,Josh McRoberts,825497,980306,1.4306707105719236
397,Joel Anthony,825497,980306,1.4306707105719236
398,Dominic McGuire,825497,980306,1.4306707105719236
399,Marcus Haislip,825497,980306,1.4306707105719236
400,Sam Young,824200,978766,1.42842287694974
401,Jonathan Bender,801361,951644,1.388840554592721
402,Mario Chalmers,773500,918558,1.3405545927209706
403,Darnell Jackson,736420,874524,1.2762911611785095
404,Jawad Williams,736420,874524,1.2762911611785095
405,Anthony Morrow,736420,874524,1.2762911611785095
406,DeAndre Jordan,736420,874524,1.2762911611785095
407,Bobby Brown,736420,874524,1.2762911611785095
408,Luc Mbah a Moute,736420,874524,1.2762911611785095
409,Nathan Jawai,736420,874524,1.2762911611785095
410,Henry Walker,736420,874524,1.2762911611785095
411,Malik Hairston,736420,874524,1.2762911611785095
412,Sonny Weems,736420,874524,1.2762911611785095
413,Chris Douglas-Roberts,736000,874025,1.2755632582322356
414,Jermaine Taylor,725000,860962,1.2564991334488735
415,Jodie Meeks,650000,771897,1.126516464471404
416,Chris Hunter,632455,751062,1.0961091854419411
417,Kareem Rush,534906,635219,0.927046793760832
418,Jason Hart,521384,619161,0.9036117850953208
419,Marcus Thornton,457888,543758,0.7935667244367417
420,Marcus Landry,457588,543401,0.7930467937608319
421,Derrick Brown,457588,543401,0.7930467937608319
422,Danny Green,457588,543401,0.7930467937608319
423,Jonas Jerebko,457588,543401,0.7930467937608319
424,DaJuan Summers,457588,543401,0.7930467937608319
425,Chase Budinger,457588,543401,0.7930467937608319
426,AJ Price,457588,543401,0.7930467937608319
427,Taylor Griffin,457588,543401,0.7930467937608319
428,Dante Cunningham,457588,543401,0.7930467937608319
429,Jeff Ayres,457588,543401,0.7930467937608319
430,Patty Mills,457588,543401,0.7930467937608319
431,Jon Brockman,457588,543401,0.7930467937608319
432,Wesley Matthews,457588,543401,0.7930467937608319
433,Mario West,446740,530519,0.7742461005199307
434,Anthony Tolliver,411529,488704,0.7132218370883882
435,Lester Hudson,392987,466685,0.6810866551126517
436,Coby Karl,355215,421829,0.6156239168110919
437,Shavlik Randolph,343542,407967,0.5953934142114384
438,Pops Mensah-Bonsu,330199,392122,0.5722686308492201
439,Othello Hunter,307564,365243,0.5330398613518197
440,Roko Ukic,303232,360098,0.5255320623916812
441,Shaun Livingston,296695,352335,0.5142027729636048
442,Sundiata Gaines,269169,319647,0.4664974003466205
443,Ryan Bowen,209592,248897,0.3632443674176776
444,Garrett Temple,180344,214164,0.3125545927209705
445,Mike Wilks,175908,208896,0.30486655112651645
446,Antonio Anderson,139968,166216,0.24257885615251298
447,Cartier Martin,86638,102885,0.1501525129982669
448,Quincy Douby,85519,101556,0.14821317157712305
449,Paul Davis,80488,95582,0.1394939341421144
450,Desmond Mason,76850,91262,0.13318890814558054
451,Mike Harris,64978,77163,0.11261351819757365
452,Cedric Jackson,53834,63929,0.0932998266897747
453,Will Conroy,48559,57665,0.084157712305026
454,Chris Richard,43319,51442,0.07507625649913345
455,JamesOn Curry,26917,31964,0.04664991334488735
