,Player,Salary,Salary(*),Salary(%)
206,Jan Vesely,3294960,3677829,5.676659086210461
207,Corey Brewer,3243000,3619831,5.58714078974571
208,Greg Monroe,3217680,3591569,5.5435187099441805
209,Brandon Jennings,3179493,3548945,5.477728964234029
210,Shawne Williams,3158000,3524954,5.440700158500448
211,Josh McRoberts,3135000,3499282,5.401075046516436
212,Shane Battier,3135000,3499282,5.401075046516436
213,Vince Carter,3120000,3482539,5.375232582179037
214,Gerald Henderson,3101326,3461695,5.343060436909931
215,Jerryd Bayless,3100000,3460215,5.340775963062504
216,Mirza Teletovic,3090000,3449053,5.323547653504238
217,Ray Allen,3090000,3449053,5.323547653504238
218,Jason Kidd,3090000,3449053,5.323547653504238
219,Damian Lillard,3065040,3421193,5.280545792846806
220,Tyler Hansbrough,3055259,3410275,5.263694783267866
221,Alexey Shved,3017943,3368623,5.1994056233202395
222,Bismack Biyombo,3007920,3357435,5.1821376886499895
223,Darrell Arthur,3006217,3355534,5.179203707532217
224,Kosta Koufos,3000000,3348595,5.168492867479843
225,Carlos Delfino,3000000,3348595,5.168492867479843
226,Chauncey Billups,3000000,3348595,5.168492867479843
227,Lavoy Allen,3000000,3348595,5.168492867479843
228,Kwame Brown,3000000,3348595,5.168492867479843
229,Austin Daye,2958444,3302210,5.096898904279512
230,Al-Farouq Aminu,2947800,3290329,5.078561091585693
231,Nick Collison,2929332,3269715,5.046743849493487
232,Dahntay Jones,2900000,3236975,4.996209771897182
233,Joel Freeland,2900000,3236975,4.996209771897182
234,James Johnson,2812006,3138756,4.844610984770174
235,JR Smith,2806452,3132557,4.835042381641514
236,Harrison Barnes,2798040,3123168,4.8205499276411
237,Timofey Mozgov,2794621,3119351,4.814659568603129
238,Brandon Knight,2755560,3075751,4.747364068637585
239,Gordon Hayward,2709720,3024585,4.668389497622493
240,Quentin Richardson,2706940,3021481,4.663600027565296
241,Jrue Holiday,2674851,2985664,4.608316105023775
242,Greg Stiemsma,2575000,2874211,4.436289711253532
243,Paul George,2574120,2873228,4.434773620012404
244,Terrence Ross,2563320,2861173,4.416167045689477
245,Ty Lawson,2544528,2840198,4.383791606367583
246,Kemba Walker,2532960,2827286,4.3638618978705805
247,Reggie Williams,2500000,2790496,4.307077389566535
248,Jason Smith,2500000,2790496,4.307077389566535
249,Randy Foye,2500000,2790496,4.307077389566535
250,Cole Aldrich,2445480,2729641,4.213148645854869
251,Jeff Teague,2433076,2715795,4.1917786506787955
252,Jimmer Fredette,2406240,2685841,4.145544759148232
253,Andre Drummond,2356320,2630120,4.059541037833368
254,Eric Maynor,2338720,2610475,4.029219213010819
255,Xavier Henry,2323200,2593152,4.00248087657639
256,Darren Collison,2319344,2588848,3.995837640410723
257,Omri Casspi,2277306,2541925,3.9234132726896838
258,BJ Mullens,2253061,2514863,3.8816432361656674
259,Serge Ibaka,2253061,2514863,3.8816432361656674
260,DeShawn Stevenson,2240450,2500786,3.8599166149817377
261,Austin Rivers,2238360,2498454,3.85631589828406
262,Rodrigue Beaubois,2227332,2486144,3.8373165185032048
263,CJ Miles,2225000,2483541,3.833298876714217
264,Klay Thompson,2222160,2480371,3.828406036799669
265,Ed Davis,2207040,2463494,3.8023568327475705
266,Martell Webster,2200000,2455636,3.7902281028185514
267,Alec Burks,2171640,2423981,3.7413686169113087
268,Taj Gibson,2155811,2406313,3.7140979257115294
269,Meyers Leonard,2126520,2373618,3.6636344841844117
270,Patrick Patterson,2096760,2340400,3.612363034939012
271,Dante Cunningham,2090000,2332854,3.6007166976776235
272,Wayne Ellington,2083042,2325088,3.588729239886982
273,Toney Douglas,2067880,2308164,3.5626076769347392
274,Markieff Morris,2063040,2302762,3.5542691751085385
275,Shaun Livingston,2038446,2275309,3.5118978705809387
276,Jeremy Lamb,2020200,2254944,3.4804630969609263
277,Earl Watson,2000000,2232397,3.4456619116532283
278,Larry Sanders,1991760,2223199,3.431465784577217
279,Marcus Morris,1959960,2187704,3.376679760181931
280,Marco Belinelli,1957000,2184400,3.371580180552684
281,Grant Hill,1957000,2184400,3.371580180552684
282,Kendall Marshall,1919160,2142163,3.3063882571842047
283,Luke Babbitt,1892280,2112160,3.260078561091586
284,Kawhi Leonard,1861920,2078272,3.2077734132726894
285,John Henson,1823280,2035142,3.1412032251395496
286,Kevin Seraphin,1797600,2006478,3.0969609261939217
287,Jeremy Evans,1795000,2003576,3.0924815657087725
288,Nikola Vucevic,1768800,1974331,3.0473433946661155
289,Moe Harkless,1731960,1933211,2.983874302253463
290,Eric Bledsoe,1707720,1906154,2.9421128798842258
291,Iman Shumpert,1680360,1875615,2.8949762249328095
292,Renaldo Balkman,1675000,1869632,2.8857418510095787
293,Anthony Randolph,1674641,1869231,2.885123354696437
294,Royce White,1645440,1836637,2.834814967955344
295,Avery Bradley,1630800,1820296,2.8095927227620425
296,Reggie Evans,1622618,1811163,2.7954965198814694
297,Chris Singleton,1596360,1781854,2.7502584246433743
298,Sebastian Telfair,1567500,1749641,2.700537523258218
299,Tyler Zeller,1563120,1744752,2.6929915236716973
300,Tobias Harris,1524480,1701622,2.626421335538557
301,Derek Fisher,1519214,1695744,2.617348907725174
302,Jordan Farmar,1500000,1674297,2.5842464337399216
303,Vyacheslav Kravtsov,1500000,1674297,2.5842464337399216
304,Gary Forbes,1500000,1674297,2.5842464337399216
305,Gustavo Ayon,1500000,1674297,2.5842464337399216
306,John Lucas,1500000,1674297,2.5842464337399216
307,Terrence Jones,1485000,1657554,2.558403969402522
308,Jared Jeffries,1475106,1646511,2.541358279925574
309,Keyon Dooling,1471491,1642475,2.5351302460202603
310,Elliot Williams,1442880,1610540,2.485838329543105
311,Andrew Nicholson,1418160,1582948,2.4432499483150716
312,Nolan Smith,1404960,1568214,2.42050857969816
313,Jodie Meeks,1400000,1562677,2.41196333815726
314,Nando De Colo,1400000,1562677,2.41196333815726
315,Trevor Booker,1385280,1546247,2.386603266487492
316,Willie Green,1375000,1534772,2.3688925642615946
317,Louis Amundson,1365196,1523829,2.3520019295706707
318,Evan Fournier,1361400,1519592,2.3454620632623526
319,Donatas Motiejunas,1361400,1519592,2.3454620632623526
320,Chris Wilcox,1352181,1509302,2.329579284680587
321,Jerry Stackhouse,1352181,1509302,2.329579284680587
322,Nazr Mohammed,1352181,1509302,2.329579284680587
323,Vladimir Radmanovic,1352181,1509302,2.329579284680587
324,Antawn Jamison,1352181,1509302,2.329579284680587
325,Joel Przybilla,1352181,1509302,2.329579284680587
326,Rasheed Wallace,1352181,1509302,2.329579284680587
327,Kurt Thomas,1352181,1509302,2.329579284680587
328,Jermaine O'Neal,1352181,1509302,2.329579284680587
329,Jamaal Tinsley,1352181,1509302,2.329579284680587
330,Jason Collins,1352181,1509302,2.329579284680587
331,Kenneth Faried,1348800,1505528,2.3237543932189375
332,Jeremy Pargo,1313845,1466511,2.263532837158018
333,Jared Sullinger,1306920,1458782,2.251602232788919
334,Hamed Haddadi,1300000,1451058,2.2396802425745985
335,Dominique Jones,1276560,1424894,2.1992970849700226
336,Fab Melo,1254720,1400516,2.1616704568947696
337,Victor Claver,1254720,1400516,2.1616704568947696
338,Reggie Jackson,1243080,1387524,2.1416167045689476
339,Earl Clark,1240000,1384086,2.136310385225002
340,Quincy Pondexter,1234320,1377746,2.1265247053959064
341,Aleksandar Pavlovic,1232713,1375952,2.123756116049893
342,Marquis Daniels,1229255,1372092,2.1177985666046446
343,Roger Mason,1229255,1372092,2.1177985666046446
344,Leandro Barbosa,1229255,1372092,2.1177985666046446
345,Delonte West,1223166,1365296,2.1073082489146167
346,Damien Wilkins,1223166,1365296,2.1073082489146167
347,Royal Ivey,1223166,1365296,2.1073082489146167
348,Lazar Hayward,1209260,1349773,2.0833505616428916
349,John Jenkins,1204560,1344528,2.0752532561505066
350,Jordan Crawford,1198680,1337964,2.065123010130246
351,Dominic McGuire,1195578,1334500,2.059778788505272
352,MarShon Brooks,1193280,1331937,2.0558197229687822
353,Greivis Vasquez,1191240,1329660,2.0523051478188963
354,Christian Eyenga,1174080,1310506,2.0227413686169116
355,Jared Cunningham,1156320,1290682,1.9921438908414306
356,Jordan Hamilton,1153800,1287869,1.9878023568327476
357,Nate Robinson,1146337,1279539,1.9749448694094136
358,Ronny Turiaf,1146337,1279539,1.9749448694094136
359,Ronnie Price,1146337,1279539,1.9749448694094136
360,JaJuan Johnson,1120440,1250633,1.9303287161463716
361,Norris Cole,1113600,1242998,1.9185445524085176
362,Josh Howard,1113560,1242954,1.9184756391702844
363,Tony Wroten,1110120,1239114,1.9125491006822413
364,Cory Joseph,1105560,1234024,1.9046929915236717
365,Jimmy Butler,1097520,1225050,1.8908414306388257
366,Patrick Mills,1085120,1211209,1.8694783267865758
367,Miles Plumlee,1073280,1197993,1.8490800082695886
368,Ryan Hollins,1069509,1193784,1.8425832127351665
369,Ronnie Brewer,1069509,1193784,1.8425832127351665
370,Luke Harangody,1054389,1176907,1.816534008683068
371,DeJuan Blair,1054000,1176473,1.8158638274412515
372,Arnett Moultrie,1042320,1163436,1.7957411618771968
373,Devin Ebanks,1040000,1160846,1.7917441940596788
374,Perry Jones,1035960,1156337,1.7847839569981392
375,Festus Ezeli,1020960,1139594,1.7589414926607398
376,Mickael Pietrus,1005096,1121886,1.7316105023775068
377,Kyle Singler,1000000,1116198,1.7228309558266142
378,Jon Brockman,1000000,1116198,1.7228309558266142
379,CJ Watson,992680,1108027,1.7102198332299634
380,Kelenna Azubuike,992680,1108027,1.7102198332299634
381,Brandan Wright,992680,1108027,1.7102198332299634
382,Ishmael Smith,985000,1099455,1.6969884914892148
383,Gary Neal,972000,1084944,1.6745916890634691
384,Ivan Johnson,962195,1074000,1.6576993315415893
385,Chase Budinger,942293,1051786,1.623411549858728
386,Darius Morris,937195,1046095,1.6146285576459238
387,Anthony Tolliver,915852,1022272,1.5778581765557163
388,Cartier Martin,915852,1022272,1.5778581765557163
389,Lance Stephenson,915243,1021592,1.5768089725036178
390,James Anderson,902002,1006812,1.5539969678175178
391,Chandler Parsons,888250,991463,1.53030459651299
392,Hasheem Thabeet,885120,987969,1.524912135621253
393,Alan Anderson,885120,987969,1.524912135621253
394,DeMarre Carroll,885120,987969,1.524912135621253
395,AJ Price,885120,987969,1.524912135621253
396,Marquis Teague,857000,956582,1.4764661291434085
397,Keith Bogans,854389,953667,1.4719678175177453
398,Jeff Ayres,854389,953667,1.4719678175177453
399,Matt Barnes,854389,953667,1.4719678175177453
400,Dexter Pittman,854389,953667,1.4719678175177453
401,Will Conroy,854389,953667,1.4719678175177453
402,James White,854389,953667,1.4719678175177453
403,Draymond Green,850000,948768,1.464406312452622
404,Tyler Honeycutt,850000,948768,1.464406312452622
405,Brad Miller,848000,946536,1.460960650540969
406,Mike James,795400,887824,1.370339742264489
407,Kyle O'Quinn,788872,880537,1.3590931017848529
408,Jeremy Tyler,762195,850760,1.3131331403762663
409,Cory Higgins,762195,850760,1.3131331403762663
410,Josh Selby,762195,850760,1.3131331403762663
411,Julyan Stone,762195,850760,1.3131331403762663
412,Greg Smith,762195,850760,1.3131331403762663
413,Trey Thompkins,762195,850760,1.3131331403762663
414,Jon Leuer,762195,850760,1.3131331403762663
415,Malcolm Lee,762195,850760,1.3131331403762663
416,Lance Thomas,762195,850760,1.3131331403762663
417,DeAndre Liggins,762195,850760,1.3131331403762663
418,Daniel Orton,762195,850760,1.3131331403762663
419,Justin Harper,762195,850760,1.3131331403762663
420,E'Twaun Moore,762195,850760,1.3131331403762663
421,Charles Jenkins,762195,850760,1.3131331403762663
422,PJ Tucker,762195,850760,1.3131331403762663
423,Isaiah Thomas,762195,850760,1.3131331403762663
424,Shelvin Mack,761800,850319,1.3124526221487147
425,Sam Young,761319,849783,1.3116239404589622
426,Jannero Pargo,696446,777371,1.1998587278616222
427,Quincy Acy,665000,742272,1.1456825856246986
428,Jeff Adrien,653356,729274,1.1256219419750535
429,Doron Lamb,650000,725529,1.1198401212872993
430,Jae Crowder,600491,670267,1.0345444834952795
431,Garrett Temple,572943,639518,0.9870839363241679
432,Jeffery Taylor,550000,613909,0.9475570257046378
433,Orlando Johnson,550000,613909,0.9475570257046378
434,Will Barton,550000,613909,0.9475570257046378
435,Chris Johnson,508586,567682,0.8762077045000344
436,Mike Scott,473604,528636,0.8159396320033079
437,Tyshawn Taylor,473604,528636,0.8159396320033079
438,Tornike Shengelia,473604,528636,0.8159396320033079
439,Bernard James,473604,528636,0.8159396320033079
440,Quincy Miller,473604,528636,0.8159396320033079
441,Kim English,473604,528636,0.8159396320033079
442,Khris Middleton,473604,528636,0.8159396320033079
443,Kent Bazemore,473604,528636,0.8159396320033079
444,Ben Hansbrough,473604,528636,0.8159396320033079
445,Robert Sacre,473604,528636,0.8159396320033079
446,Brian Roberts,473604,528636,0.8159396320033079
447,Darius Miller,473604,528636,0.8159396320033079
448,Chris Copeland,473604,528636,0.8159396320033079
449,Pablo Prigioni,473604,528636,0.8159396320033079
450,DeQuan Jones,473604,528636,0.8159396320033079
451,Diante Garrett,473604,528636,0.8159396320033079
452,Luke Zeller,473604,528636,0.8159396320033079
453,Kevin Murphy,473604,528636,0.8159396320033079
454,Mickael Gelabale,452323,504882,0.7792760664323616
455,Kenyon Martin,429516,479425,0.7399834608228241
456,Jordan Williams,420000,468803,0.723589001447178
457,Kevin Jones,390000,435317,0.6719040727723796
458,Juwan Howard,373838,417277,0.6440596788643098
459,Josh Harrellson,358680,400358,0.6179450072358901
460,Samardo Samuels,346781,387076,0.5974450416925091
461,Earl Barron,339726,379201,0.5852904692991523
462,Maalik Wayns,334308,373153,0.5759561711804838
463,Jarvis Varnado,314806,351385,0.5423575218799531
464,Terrel Harris,304878,340304,0.5252532561505066
465,Donald Sloan,300395,335299,0.5175298049755358
466,Micheal Eric,300000,334859,0.5168492867479842
467,Patrick Beverley,298092,332729,0.5135621252842671
468,Terrence Williams,296775,331259,0.5112931569154435
469,Travis Leslie,294835,329093,0.5079508648611398
470,Shavlik Randolph,280286,312854,0.4828853972848184
471,DJ White,263980,294654,0.4547929157191096
472,Aron Baynes,239588,267427,0.4127696230445868
473,Dionte Christmas,236800,264315,0.40796637033974226
474,Troy Murphy,226619,252951,0.39042622837847146
475,Kris Joseph,225657,251877,0.3887688649989663
476,Scott Machado,225657,251877,0.3887688649989663
477,Darius Johnson-Odom,195013,217673,0.33597443318861553
478,Malcolm Thomas,179340,200178,0.30897250361794504
479,DaJuan Summers,177024,197593,0.30498242712425055
480,Chris Quinn,169339,189015,0.29174247122872304
481,Tim Ohlbrecht,142081,158590,0.24478154503480118
482,Tracy McGrady,79540,88782,0.1370339742264489
483,Justin Holiday,76220,85076,0.13131417545310453
484,Chris Douglas-Roberts,72892,81361,0.12558059403211358
485,Solomon Jones,62912,70222,0.10838674109296395
486,Jerel McNeal,61289,68410,0.10559058645165735
487,Damion James,50258,56097,0.08658603817793398
488,Justin Dentmon,44835,50044,0.07724312590448626
489,Andrew Goudelock,44835,50044,0.07724312590448626
490,Josh Akognon,41788,46643,0.07199365998208256
491,Eddy Curry,31629,35304,0.05449142030183998
492,Chris Wright,27859,31096,0.04799634759837365
493,Henry Sims,25073,27986,0.0431965405554407
