,Player,Salary,Salary(*),Salary(%)
289,Festus Ezeli,2008748,2156097,2.86964
290,Kent Bazemore,2000000,2146707,2.857142857142857
291,DeJuan Blair,2000000,2146707,2.857142857142857
292,Giannis Antetokounmpo,1953960,2097290,2.7913714285714284
293,Adreian Payne,1938840,2081061,2.7697714285714286
294,Kelly Oubre,1920240,2061096,2.7432000000000003
295,Jusuf Nurkic,1842000,1977117,2.6314285714285712
296,Lucas Nogueira,1842000,1977117,2.6314285714285712
297,Terry Rozier,1824360,1958183,2.6062285714285713
298,Dennis Schroeder,1763400,1892752,2.519142857142857
299,Zoran Dragic,1756500,1885345,2.5092857142857143
300,James Young,1749840,1878197,2.4997714285714285
301,Rashad Vaughn,1733040,1860165,2.4757714285714285
302,Ryan Kelly,1724250,1850730,2.463214285714286
303,Joffrey Lauvergne,1709719,1835133,2.4424557142857144
304,Louis Amundson,1700000,1824701,2.4285714285714284
305,Tyler Ennis,1662360,1784300,2.3748
306,Sam Dekker,1646400,1767169,2.352
307,Lance Thomas,1636842,1756910,2.3383457142857145
308,Sergey Karasev,1599840,1717194,2.285485714285714
309,Gary Harris,1587480,1703927,2.2678285714285713
310,Jerian Grant,1572360,1687698,2.2462285714285715
311,Tony Snell,1535880,1648542,2.194114285714286
312,Bruno Caboclo,1524000,1635791,2.177142857142857
313,Delon Wright,1509360,1620077,2.1562285714285716
314,Shane Larkin,1500000,1610030,2.142857142857143
315,Wayne Ellington,1500000,1610030,2.142857142857143
316,James Jones,1499187,1609158,2.1416957142857145
317,Richard Jefferson,1499187,1609158,2.1416957142857145
318,Charlie Villanueva,1499187,1609158,2.1416957142857145
319,Samuel Dalembert,1499187,1609158,2.1416957142857145
320,Jason Terry,1499187,1609158,2.1416957142857145
321,Metta World Peace,1499187,1609158,2.1416957142857145
322,Amare Stoudemire,1499187,1609158,2.1416957142857145
323,Tayshaun Prince,1499187,1609158,2.1416957142857145
324,Kendrick Perkins,1499187,1609158,2.1416957142857145
325,Ronnie Price,1499187,1609158,2.1416957142857145
326,Caron Butler,1499187,1609158,2.1416957142857145
327,Rasual Butler,1499187,1609158,2.1416957142857145
328,Matt Bonner,1499187,1609158,2.1416957142857145
329,David West,1499187,1609158,2.1416957142857145
330,Andre Miller,1490369,1599693,2.1290985714285715
331,Gorgui Dieng,1474440,1582595,2.106342857142857
332,Mitch McGary,1463040,1570359,2.090057142857143
333,Justin Anderson,1449000,1555289,2.07
334,Marcus Thornton,1436891,1542291,2.0527014285714285
335,Pablo Prigioni,1421348,1525608,2.030497142857143
336,Mason Plumlee,1415520,1519353,2.0221714285714287
337,Jordan Adams,1404600,1507632,2.0065714285714287
338,Andrea Bargnani,1362897,1462870,1.9469957142857142
339,Gerald Green,1362897,1462870,1.9469957142857142
340,Solomon Hill,1358880,1458558,1.9412571428571428
341,Aaron Gray,1356146,1455624,1.9373514285714286
342,Sasha Vujacic,1356146,1455624,1.9373514285714286
343,Rodney Hood,1348440,1447353,1.9263428571428571
344,Matthew Dellavedova,1347276,1446103,1.9246800000000002
345,Bobby Portis,1344120,1442716,1.9201714285714286
346,Rondae Hollis-Jefferson,1335480,1433442,1.9078285714285714
347,Alonzo Gee,1320000,1416826,1.8857142857142857
348,Tim Hardaway Jr,1304520,1400211,1.8636
349,Nikola Jokic,1300000,1395359,1.8571428571428572
350,Shabazz Napier,1294440,1389392,1.8492000000000002
351,Tyus Jones,1282080,1376125,1.8315428571428574
352,Sasha Kaun,1276000,1369599,1.8228571428571427
353,Cartier Martin,1270964,1364194,1.8156628571428572
354,Brandon Rush,1270964,1364194,1.8156628571428572
355,Luc Mbah a Moute,1270964,1364194,1.8156628571428572
356,Reggie Bullock,1252400,1344268,1.7891428571428571
357,Clint Capela,1242720,1333878,1.7753142857142856
358,Jarell Martin,1230840,1321126,1.7583428571428572
359,Andre Roberson,1210800,1299616,1.7297142857142858
360,PJ Hairston,1201440,1289570,1.7163428571428572
361,Boban Marjanovic,1200000,1288024,1.7142857142857144
362,Tyler Hansbrough,1185784,1272765,1.6939771428571428
363,Jeremy Evans,1185784,1272765,1.6939771428571428
364,Rudy Gobert,1175880,1262135,1.6798285714285714
365,Jordan Mickey,1170960,1256854,1.6728
366,Archie Goodwin,1160160,1245262,1.6573714285714285
367,CJ Wilcox,1159680,1244746,1.6566857142857143
368,Larry Nance Jr,1155600,1240367,1.6508571428571428
369,Chris Copeland,1150000,1234356,1.6428571428571428
370,Damjan Rudez,1149500,1233820,1.6421428571428573
371,RJ Hunter,1148640,1232897,1.6409142857142858
372,Kyle Anderson,1142880,1226714,1.6326857142857143
373,Chris McCullough,1140240,1223880,1.6289142857142855
374,Josh Huestis,1140240,1223880,1.6289142857142855
375,Kevon Looney,1131960,1214993,1.6170857142857142
376,JaKarr Sampson,1103547,1184496,1.5764957142857143
377,Cole Aldrich,1100602,1181335,1.5722885714285713
378,Wesley Johnson,1100602,1181335,1.5722885714285713
379,Luke Babbitt,1100602,1181335,1.5722885714285713
380,Ishmael Smith,1100602,1181335,1.5722885714285713
381,Garrett Temple,1100602,1181335,1.5722885714285713
382,Glenn Robinson III,1100000,1180689,1.5714285714285716
383,Ray McCallum,1076758,1155741,1.5382257142857143
384,Richaun Holmes,1075000,1153855,1.5357142857142858
385,Jared Cunningham,1039074,1115293,1.4843914285714286
386,Jon Leuer,1035000,1110921,1.4785714285714286
387,Donald Sloan,1015421,1089905,1.4506014285714286
388,E'Twaun Moore,1015421,1089905,1.4506014285714286
389,Joey Dorsey,1015421,1089905,1.4506014285714286
390,James Anderson,1015421,1089905,1.4506014285714286
391,Phil Pressey,1014142,1088532,1.4487742857142856
392,Rakeem Christmas,1007026,1080895,1.4386085714285715
393,Joseph Young,1007026,1080895,1.4386085714285715
394,Walter Tavares,1000000,1073353,1.4285714285714286
395,Montrezl Harrell,1000000,1073353,1.4285714285714286
396,Robert Covington,1000000,1073353,1.4285714285714286
397,Tim Frazier,989216,1061778,1.4131657142857144
398,Robert Sacre,981358,1053344,1.40194
399,John Jenkins,981349,1053334,1.4019271428571427
400,Thomas Robinson,981348,1053333,1.4019257142857142
401,Hassan Whiteside,981348,1053333,1.4019257142857142
402,Quincy Acy,981348,1053333,1.4019257142857142
403,Christapher Johnson,981348,1053333,1.4019257142857142
404,Mike Muscala,947276,1016762,1.3532514285714285
405,Troy Daniels,947276,1016762,1.3532514285714285
406,Justin Holiday,947276,1016762,1.3532514285714285
407,Gal Mekel,947276,1016762,1.3532514285714285
408,Ian Clark,947276,1016762,1.3532514285714285
409,Dewayne Dedmon,947276,1016762,1.3532514285714285
410,Isaiah Canaan,947276,1016762,1.3532514285714285
411,Hollis Thompson,947276,1016762,1.3532514285714285
412,Allen Crabbe,947276,1016762,1.3532514285714285
413,Seth Curry,947276,1016762,1.3532514285714285
414,Jeff Withey,947276,1016762,1.3532514285714285
415,James Ennis,944477,1013757,1.349252857142857
416,Elton Brand,890693,956028,1.2724185714285714
417,Damien Inglis,855000,917717,1.2214285714285713
418,Markel Brown,845059,907047,1.2072271428571428
419,Cameron Bairstow,845059,907047,1.2072271428571428
420,Dwight Powell,845059,907047,1.2072271428571428
421,Nick Johnson,845059,907047,1.2072271428571428
422,Spencer Dinwiddie,845059,907047,1.2072271428571428
423,James Michael McAdoo,845059,907047,1.2072271428571428
424,Shayne Whittington,845059,907047,1.2072271428571428
425,Tarik Black,845059,907047,1.2072271428571428
426,Jordan Clarkson,845059,907047,1.2072271428571428
427,Russ Smith,845059,907047,1.2072271428571428
428,JaMychal Green,845059,907047,1.2072271428571428
429,Tyler Johnson,845059,907047,1.2072271428571428
430,Johnny O'Bryant,845059,907047,1.2072271428571428
431,Jarnell Stokes,845059,907047,1.2072271428571428
432,Cleanthony Early,845059,907047,1.2072271428571428
433,Langston Galloway,845059,907047,1.2072271428571428
434,Devyn Marble,845059,907047,1.2072271428571428
435,Joe Harris,845059,907047,1.2072271428571428
436,Jerami Grant,845059,907047,1.2072271428571428
437,Eric Moreland,845059,907047,1.2072271428571428
438,Raul Neto,840000,901617,1.2
439,Kostas Papanikolaou,800320,859026,1.1433142857142857
440,Pierre Jackson,750000,805015,1.0714285714285714
441,Norman Powell,650000,697679,0.9285714285714286
442,Jimmer Fredette,625167,671024,0.8930957142857142
443,Pat Connaughton,625093,670945,0.89299
444,Ryan Hollins,615906,661084,0.8798657142857143
445,Darrun Hilliard,600000,644012,0.8571428571428572
446,Lamar Patterson,525093,563610,0.7501328571428572
447,Willie Reed,525093,563610,0.7501328571428572
448,Aaron Harrison,525093,563610,0.7501328571428572
449,Cristiano Felicio,525093,563610,0.7501328571428572
450,Salah Mejri,525093,563610,0.7501328571428572
451,Maurice Ndour,525093,563610,0.7501328571428572
452,Branden Dawson,525093,563610,0.7501328571428572
453,Marcelo Huertas,525093,563610,0.7501328571428572
454,Anthony Brown,525093,563610,0.7501328571428572
455,Michael Frazier,525093,563610,0.7501328571428572
456,Josh Richardson,525093,563610,0.7501328571428572
457,TJ McConnell,525093,563610,0.7501328571428572
458,Cliff Alexander,525093,563610,0.7501328571428572
459,Luis Montero,525093,563610,0.7501328571428572
460,Duje Dukan,525093,563610,0.7501328571428572
461,Jonathon Simmons,525093,563610,0.7501328571428572
462,Treveon Graham,525093,563610,0.7501328571428572
463,Cory Jefferson,362878,389496,0.5183971428571428
464,Elijah Millsap,352936,378825,0.5041942857142857
465,Nazr Mohammed,352749,378624,0.5039271428571429
466,Jarell Eddie,349032,374634,0.49861714285714287
467,Christian Wood,339762,364684,0.4853742857142857
468,Sean Kilpatrick,320594,344110,0.45799142857142855
469,Michael Beasley,306526,329010,0.4378942857142857
470,Jorge Gutierrez,300899,322971,0.42985571428571423
471,Jeff Ayres,251890,270367,0.35984285714285713
472,Lorenzo Brown,222888,239236,0.31841142857142857
473,Andrew Goudelock,200600,215314,0.2865714285714286
474,Scottie Wilbekin,200000,214670,0.2857142857142857
475,Erick Green,199418,214045,0.28488285714285716
476,Greg Smith,197111,211569,0.28158714285714287
477,Jordan McRae,172971,185658,0.24710142857142856
478,Henry Sims,161633,173489,0.2309042857142857
479,Xavier Munford,123548,132610,0.17649714285714285
480,Jordan Hamilton,119461,128223,0.17065857142857144
481,Alan Williams,114284,122667,0.16326285714285715
482,Orlando Johnson,111444,119618,0.15920571428571428
483,Jonathan Holmes,100000,107335,0.14285714285714285
484,Justin Harper,99418,106710,0.14202571428571428
485,Bryce Cotton,99418,106710,0.14202571428571428
486,Alex Stepheson,92662,99458,0.1323742857142857
487,Chuck Hayes,70549,75724,0.10078428571428573
488,Axel Toupane,61775,66306,0.08825000000000001
489,Bryce Dejean-Jones,61775,66306,0.08825000000000001
490,Keith Appling,61775,66306,0.08825000000000001
491,Coty Clarke,61774,66305,0.08824857142857143
492,Briante Weber,61774,66304,0.08824857142857143
493,Elliot Williams,57726,61960,0.0824657142857143
494,Quincy Miller,50000,53667,0.07142857142857142
495,Thanasis Antetokounmpo,30887,33152,0.04412428571428571
496,JJ O'Brien,30887,33152,0.04412428571428571
497,Nate Robinson,26456,28396,0.03779428571428572
498,Dorell Wright,17637,18930,0.025195714285714287
499,John Holland,9266,9945,0.013237142857142855
