,Unnamed: 0,Player,Height,Weight,College,USA,YearsPro,DraftRound,DraftNum,Season
239,239,Jaylen Morris,195.58,83.91452,1,1,2,Undrafted,Undrafted,2019
240,240,Jayson Tatum,203.2,94.34713599999999,1,1,2,1,3,2019
241,241,Jeff Green,205.74,106.59411999999999,1,1,12,1,5,2019
242,242,Jeff Teague,187.96,88.45044,1,1,10,1,19,2019
243,243,Jemerrio Jones,195.58,78.92500799999998,0,1,1,Undrafted,Undrafted,2019
244,244,Jerami Grant,205.74,99.79024,1,1,5,2,39,2019
245,245,Jeremy Lamb,195.58,83.91452,1,1,7,1,12,2019
246,246,Jeremy Lin,190.5,90.7184,1,1,9,Undrafted,Undrafted,2019
247,247,Jerian Grant,193.04,92.98635999999999,1,1,4,1,19,2019
248,248,Jerome Robinson,195.58,86.18248,1,1,1,1,13,2019
249,249,Jerryd Bayless,190.5,90.7184,1,1,11,1,11,2019
250,250,Jevon Carter,187.96,88.904032,1,1,1,2,32,2019
251,251,Jimmer Fredette,187.96,88.45044,1,1,8,1,10,2019
252,252,Jimmy Butler,203.2,105.23334399999999,1,1,8,1,30,2019
253,253,Joakim Noah,210.82,104.32616,1,1,12,1,9,2019
254,254,Jodie Meeks,193.04,95.25432,1,1,10,2,41,2019
255,255,Joe Chealey,190.5,86.18248,1,1,1,Undrafted,Undrafted,2019
256,256,Joe Harris,198.12,98.88305600000001,1,1,5,2,33,2019
257,257,Joe Ingles,203.2,102.511792,0,0,5,Undrafted,Undrafted,2019
258,258,Joel Embiid,213.36,113.398,1,0,5,1,3,2019
259,259,John Collins,208.28,106.59411999999999,1,1,2,1,19,2019
260,260,John Henson,210.82,99.336648,1,1,7,1,14,2019
261,261,John Holland,195.58,92.98635999999999,1,1,2,Undrafted,Undrafted,2019
262,262,John Jenkins,193.04,97.52228000000001,1,1,7,1,23,2019
263,263,John Wall,193.04,95.25432,1,1,9,1,1,2019
264,264,Johnathan Motley,208.28,104.32616,1,1,2,Undrafted,Undrafted,2019
265,265,Johnathan Williams,205.74,103.418976,1,1,1,Undrafted,Undrafted,2019
266,266,Jon Leuer,208.28,103.418976,1,1,8,2,40,2019
267,267,Jonah Bolden,208.28,99.79024,0,0,2,2,36,2019
268,268,Jonas Jerebko,208.28,104.779752,0,0,10,2,39,2019
269,269,Jonas Valanciunas,213.36,120.20188,0,0,8,1,5,2019
270,270,Jonathan Isaac,208.28,95.25432,1,1,2,1,6,2019
271,271,Jonathon Simmons,198.12,88.45044,1,1,4,Undrafted,Undrafted,2019
272,272,Jordan Bell,205.74,101.604608,1,1,2,2,38,2019
273,273,Jordan Clarkson,195.58,87.996848,1,1,5,2,46,2019
274,274,Jordan Loyd,193.04,95.25432,0,1,1,Undrafted,Undrafted,2019
275,275,Jordan McRae,195.58,81.19296800000002,1,1,5,2,58,2019
276,276,Jordan Sibert,193.04,84.821704,1,1,1,Undrafted,Undrafted,2019
277,277,Jose Calderon,190.5,90.7184,0,0,14,Undrafted,Undrafted,2019
278,278,Josh Hart,195.58,97.52228000000001,1,1,2,1,30,2019
279,279,Josh Jackson,203.2,90.7184,1,1,2,1,4,2019
280,280,Josh Okogie,193.04,96.16150400000001,1,0,1,1,20,2019
281,281,Josh Richardson,198.12,90.7184,1,1,4,2,40,2019
282,282,Jrue Holiday,193.04,92.98635999999999,1,1,10,1,17,2019
283,283,Juan Hernangomez,205.74,104.32616,0,0,3,1,15,2019
284,284,Julian Washburn,203.2,94.800728,1,1,1,Undrafted,Undrafted,2019
285,285,Julius Randle,205.74,113.398,1,1,5,1,7,2019
286,286,Justin Anderson,198.12,104.32616,1,1,4,1,21,2019
287,287,Justin Holiday,198.12,82.10015200000002,1,1,5,Undrafted,Undrafted,2019
288,288,Justin Jackson,203.2,95.25432,1,1,2,1,15,2019
289,289,Justin Patton,213.36,109.315672,1,1,2,1,16,2019
290,290,Justise Winslow,200.66,102.0582,1,1,4,1,10,2019
291,291,Jusuf Nurkic,213.36,124.7378,0,0,5,1,16,2019
292,292,Kadeem Allen,190.5,90.7184,1,1,2,2,53,2019
293,293,Kalin Lucas,185.42,88.45044,1,1,1,Undrafted,Undrafted,2019
294,294,Karl-Anthony Towns,213.36,112.490816,1,1,4,1,1,2019
295,295,Kawhi Leonard,200.66,104.32616,1,1,8,1,15,2019
296,296,Keita Bates-Diop,205.74,103.872568,1,1,1,2,48,2019
297,297,Kelly Olynyk,213.36,108.86208,1,0,6,1,13,2019
298,298,Kelly Oubre Jr,200.66,92.98635999999999,1,1,4,1,15,2019
299,299,Kemba Walker,185.42,83.46092800000002,1,1,8,1,9,2019
300,300,Kenneth Faried,203.2,99.79024,1,1,8,1,22,2019
301,301,Kenrich Williams,200.66,95.25432,0,1,1,Undrafted,Undrafted,2019
302,302,Kent Bazemore,195.58,91.171992,1,1,7,Undrafted,Undrafted,2019
303,303,Kentavious Caldwell-Pope,195.58,92.98635999999999,1,1,6,1,8,2019
304,304,Kevin Durant,205.74,108.86208,1,1,12,1,2,2019
305,305,Kevin Huerter,200.66,86.18248,1,1,1,1,19,2019
306,306,Kevin Knox,205.74,97.52228000000001,1,1,1,1,9,2019
307,307,Kevin Love,208.28,113.851592,1,1,11,1,5,2019
308,308,Kevon Looney,205.74,99.79024,1,1,4,1,30,2019
309,309,Khem Birch,205.74,105.68693600000002,1,0,2,Undrafted,Undrafted,2019
310,310,Khris Middleton,203.2,100.697424,1,1,7,2,39,2019
311,311,Khyri Thomas,190.5,95.25432,1,1,1,2,38,2019
312,312,Klay Thompson,200.66,97.52228000000001,1,1,8,1,11,2019
313,313,Kobi Simmons,193.04,77.11064,1,1,2,Undrafted,Undrafted,2019
314,314,Kosta Koufos,213.36,111.13004,1,1,11,1,23,2019
315,315,Kostas Antetokounmpo,208.28,90.7184,1,0,1,2,60,2019
316,316,Kris Dunn,193.04,92.98635999999999,1,1,3,1,5,2019
317,317,Kyle Anderson,205.74,104.32616,1,1,5,1,30,2019
318,318,Kyle Korver,200.66,96.16150400000001,1,1,16,2,51,2019
319,319,Kyle Kuzma,205.74,99.79024,1,1,2,1,27,2019
320,320,Kyle Lowry,185.42,88.904032,1,1,13,1,24,2019
321,321,Kyle OQuinn,208.28,113.398,1,1,7,2,49,2019
322,322,Kyrie Irving,190.5,87.543256,1,0,8,1,1,2019
323,323,LaMarcus Aldridge,210.82,117.93392,1,1,13,1,2,2019
324,324,Lance Stephenson,198.12,104.32616,1,1,9,2,40,2019
325,325,Lance Thomas,203.2,108.86208,1,1,8,Undrafted,Undrafted,2019
326,326,Landry Shamet,195.58,85.275296,1,1,1,1,26,2019
327,327,Langston Galloway,187.96,90.7184,0,1,5,Undrafted,Undrafted,2019
328,328,Larry Nance Jr,205.74,104.32616,1,1,4,1,27,2019
329,329,Lauri Markkanen,213.36,108.86208,1,0,2,1,7,2019
330,330,LeBron James,203.2,113.398,0,1,16,1,1,2019
331,331,Lonnie Walker,195.58,92.98635999999999,1,1,1,1,18,2019
332,332,Lonzo Ball,198.12,86.18248,1,1,2,1,2,2019
333,333,Lorenzo Brown,195.58,85.728888,1,1,6,2,52,2019
334,334,Lou Williams,185.42,79.3786,0,1,14,2,45,2019
335,335,Luc Mbah a Moute,203.2,104.32616,1,0,11,2,37,2019
336,336,Luka Doncic,200.66,98.88305600000001,0,0,1,1,3,2019
337,337,Luke Kennard,195.58,93.439952,1,1,2,1,12,2019
338,338,Luke Kornet,215.9,113.398,1,1,2,Undrafted,Undrafted,2019
339,339,Luol Deng,205.74,107.501304,1,0,15,1,7,2019
340,340,Malachi Richardson,198.12,92.98635999999999,1,1,3,1,22,2019
341,341,Malcolm Brogdon,195.58,103.872568,1,1,3,2,36,2019
342,342,Malcolm Miller,200.66,95.25432,1,1,2,Undrafted,Undrafted,2019
343,343,Malik Beasley,195.58,88.45044,1,1,3,1,19,2019
344,344,Malik Monk,190.5,90.7184,1,1,2,1,11,2019
345,345,MarShon Brooks,195.58,90.7184,1,1,8,1,25,2019
346,346,Marc Gasol,215.9,115.66596000000001,0,0,12,2,48,2019
347,347,Marcin Gortat,210.82,108.86208,0,0,14,2,57,2019
348,348,Marco Belinelli,195.58,95.25432,0,0,12,1,18,2019
349,349,Marcus Derrickson,200.66,112.94440800000001,0,1,1,Undrafted,Undrafted,2019
350,350,Marcus Morris,205.74,106.59411999999999,1,1,8,1,14,2019
351,351,Marcus Smart,193.04,99.79024,1,1,5,1,6,2019
352,352,Mario Hezonja,203.2,102.0582,0,0,4,1,5,2019
353,353,Markelle Fultz,193.04,90.7184,1,1,2,1,1,2019
354,354,Markieff Morris,208.28,111.13004,1,1,8,1,13,2019
355,355,Marquese Chriss,208.28,108.86208,1,1,3,1,8,2019
356,356,Marvin Bagley III,210.82,106.140528,1,1,1,1,2,2019
357,357,Marvin Williams,205.74,107.501304,1,1,14,1,2,2019
358,358,Mason Plumlee,210.82,106.59411999999999,1,1,6,1,22,2019
359,359,Matthew Dellavedova,193.04,90.7184,1,0,6,Undrafted,Undrafted,2019
360,360,Maurice Harkless,205.74,99.79024,1,1,7,1,15,2019
361,361,Maxi Kleber,210.82,108.86208,0,0,2,Undrafted,Undrafted,2019
362,362,Melvin Frazier,198.12,90.7184,1,1,1,2,35,2019
363,363,Meyers Leonard,215.9,115.66596000000001,1,1,7,1,11,2019
364,364,Michael Beasley,205.74,106.59411999999999,1,1,11,1,2,2019
365,365,Michael Carter-Williams,198.12,86.18248,1,1,6,1,11,2019
366,366,Michael Kidd-Gilchrist,200.66,105.23334399999999,1,1,7,1,2,2019
367,367,Mikal Bridges,200.66,95.25432,1,1,1,1,10,2019
368,368,Mike Conley,185.42,79.3786,1,1,12,1,4,2019
369,369,Mike Muscala,210.82,108.86208,1,1,6,2,44,2019
370,370,Mike Scott,203.2,107.501304,1,1,7,2,43,2019
371,371,Miles Bridges,200.66,102.0582,1,1,1,1,12,2019
372,372,Miles Plumlee,210.82,112.94440800000001,1,1,7,1,26,2019
373,373,Milos Teodosic,195.58,88.904032,0,0,2,Undrafted,Undrafted,2019
374,374,Mitch Creek,198.12,102.0582,0,0,1,Undrafted,Undrafted,2019
375,375,Mitchell Robinson,215.9,108.86208,0,1,1,2,36,2019
376,376,Mo Bamba,213.36,100.243832,1,1,1,1,6,2019
377,377,Monte Morris,190.5,79.3786,1,1,2,2,51,2019
378,378,Montrezl Harrell,203.2,108.86208,1,1,4,2,32,2019
379,379,Moritz Wagner,210.82,111.13004,1,0,1,1,25,2019
380,380,Myles Turner,210.82,113.398,1,1,4,1,11,2019
381,381,Naz Mitrou-Long,193.04,98.88305600000001,1,0,2,Undrafted,Undrafted,2019
382,382,Nemanja Bjelica,208.28,106.140528,0,0,9,2,35,2019
383,383,Nene,210.82,113.398,0,0,17,1,7,2019
384,384,Nerlens Noel,210.82,99.79024,1,1,6,1,6,2019
385,385,Nick Young,200.66,95.25432,1,1,12,1,16,2019
386,386,Nicolas Batum,203.2,90.7184,0,0,11,1,25,2019
387,387,Nik Stauskas,198.12,92.98635999999999,1,0,5,1,8,2019
388,388,Nikola Jokic,213.36,113.398,0,0,5,2,41,2019
389,389,Nikola Mirotic,208.28,113.398,0,0,8,1,23,2019
390,390,Nikola Vucevic,213.36,117.93392,1,0,8,1,16,2019
391,391,Noah Vonleh,205.74,113.398,1,1,5,1,9,2019
392,392,Norman Powell,193.04,97.52228000000001,1,1,4,2,46,2019
393,393,OG Anunoby,203.2,105.23334399999999,1,0,2,1,23,2019
394,394,Okaro White,203.2,92.98635999999999,1,1,3,Undrafted,Undrafted,2019
395,395,Omari Spellman,205.74,111.13004,1,1,1,1,30,2019
396,396,Omri Casspi,205.74,102.0582,0,0,10,1,23,2019
397,397,Otto Porter,203.2,89.811216,1,1,6,1,3,2019
398,398,PJ Tucker,198.12,111.13004,1,1,13,2,35,2019
399,399,PJ Dozier,198.12,92.98635999999999,1,1,2,Undrafted,Undrafted,2019
400,400,Pascal Siakam,205.74,104.32616,1,0,3,1,27,2019
401,401,Pat Connaughton,193.04,94.800728,1,1,4,2,41,2019
402,402,Patrick Beverley,185.42,83.91452,0,1,10,2,42,2019
403,403,Patrick McCaw,200.66,83.91452,1,1,3,2,38,2019
404,404,Patrick Patterson,205.74,104.32616,1,1,9,1,14,2019
405,405,Patty Mills,182.88,81.64656,1,0,10,2,55,2019
406,406,Pau Gasol,213.36,113.398,0,0,18,1,3,2019
407,407,Paul George,205.74,99.79024,1,1,9,1,10,2019
408,408,Paul Millsap,203.2,111.58363200000001,1,1,13,2,47,2019
409,409,Quincy Acy,200.66,108.86208,1,1,7,2,37,2019
410,410,Quincy Pondexter,200.66,104.32616,1,1,9,1,26,2019
411,411,Quinn Cook,187.96,81.19296800000002,1,1,3,Undrafted,Undrafted,2019
412,412,RJ Hunter,195.58,83.91452,1,1,4,1,28,2019
413,413,Rajon Rondo,185.42,84.368112,1,1,13,1,21,2019
414,414,Raul Neto,185.42,81.19296800000002,0,0,6,2,47,2019
415,415,Rawle Alkins,195.58,102.0582,0,1,1,Undrafted,Undrafted,2019
416,416,Ray Spalding,208.28,97.52228000000001,1,1,1,2,56,2019
417,417,Raymond Felton,185.42,92.98635999999999,1,1,14,1,5,2019
418,418,Reggie Bullock,200.66,92.98635999999999,1,1,6,1,25,2019
