,Unnamed: 0,Player,Height,Weight,College,USA,YearsPro,DraftRound,DraftNum,Season
38,38,Ben Gordon,190.5,90.7184,1,1,6,1,3,2010
39,39,Ben Wallace,205.74,108.86208,1,1,6,Undrafted,Undrafted,2010
40,40,Beno Udrih,190.5,92.98635999999999,0,0,6,1,28,2010
41,41,Bobby Brown,187.96,79.3786,1,1,2,Undrafted,Undrafted,2010
42,42,Bobby Simmons,198.12,104.32616,1,1,9,2,41,2010
43,43,Boris Diaw,203.2,106.59411999999999,0,0,7,1,21,2010
44,44,Brad Miller,213.36,118.38751200000002,1,1,6,Undrafted,Undrafted,2010
45,45,Brandon Bass,203.2,113.398,1,1,5,2,33,2010
46,46,Brandon Jennings,185.42,76.657048,0,1,1,1,10,2010
47,47,Brandon Roy,198.12,95.707912,1,1,4,1,6,2010
48,48,Brandon Rush,198.12,95.25432,1,1,2,1,13,2010
49,49,Brendan Haywood,213.36,119.294696,1,1,9,1,20,2010
50,50,Brian Cardinal,203.2,108.86208,1,1,10,2,44,2010
51,51,Brian Cook,205.74,113.398,1,1,7,1,24,2010
52,52,Brian Scalabrine,205.74,106.59411999999999,1,1,9,2,34,2010
53,53,Brian Skinner,205.74,115.66596000000001,1,1,12,1,22,2010
54,54,Brook Lopez,213.36,120.20188,1,1,2,1,10,2010
55,55,Byron Mullens,213.36,124.7378,1,1,1,1,24,2010
56,56,CJ Watson,187.96,79.3786,1,1,3,Undrafted,Undrafted,2010
57,57,CJ Miles,198.12,102.965384,0,1,5,2,34,2010
58,58,Carl Landry,205.74,112.490816,1,1,3,2,31,2010
59,59,Carlos Arroyo,187.96,91.625584,1,0,1,Undrafted,Undrafted,2010
60,60,Carlos Boozer,205.74,120.655472,1,1,8,2,34,2010
61,61,Carlos Delfino,198.12,104.32616,0,0,7,1,25,2010
62,62,Carmelo Anthony,203.2,104.32616,1,1,7,1,3,2010
63,63,Caron Butler,200.66,103.418976,1,1,8,1,10,2010
64,64,Cartier Martin,200.66,99.79024,1,1,2,Undrafted,Undrafted,2010
65,65,Cedric Jackson,190.5,86.18248,1,1,1,Undrafted,Undrafted,2010
66,66,Channing Frye,210.82,111.13004,1,1,5,1,8,2010
67,67,Charlie Bell,190.5,90.7184,1,1,5,Undrafted,Undrafted,2010
68,68,Charlie Villanueva,210.82,105.23334399999999,1,1,5,1,7,2010
69,69,Chase Budinger,200.66,98.88305600000001,1,1,1,2,44,2010
70,70,Chauncey Billups,190.5,91.625584,1,1,13,1,3,2010
71,71,Chris Andersen,208.28,103.418976,1,1,3,Undrafted,Undrafted,2010
72,72,Chris Bosh,208.28,104.32616,1,1,7,1,4,2010
73,73,Chris Douglas-Roberts,200.66,95.25432,1,1,2,2,40,2010
74,74,Chris Duhon,185.42,86.18248,1,1,6,2,38,2010
75,75,Chris Hunter,210.82,108.86208,1,1,1,Undrafted,Undrafted,2010
76,76,Chris Kaman,213.36,120.20188,1,1,7,1,6,2010
77,77,Chris Paul,182.88,79.3786,1,1,5,1,4,2010
78,78,Chris Quinn,187.96,79.3786,1,1,4,Undrafted,Undrafted,2010
79,79,Chris Richard,205.74,116.119552,1,1,3,2,41,2010
80,80,Chris Wilcox,208.28,106.59411999999999,1,1,8,1,8,2010
81,81,Chuck Hayes,198.12,107.95489599999999,1,1,5,Undrafted,Undrafted,2010
82,82,Chucky Atkins,180.34,83.91452,1,1,6,Undrafted,Undrafted,2010
83,83,Coby Karl,195.58,97.52228000000001,1,1,1,Undrafted,Undrafted,2010
84,84,Corey Brewer,205.74,85.275296,1,1,3,1,7,2010
85,85,Corey Maggette,198.12,102.0582,1,1,11,1,13,2010
86,86,Courtney Lee,195.58,90.7184,1,1,2,1,22,2010
87,87,Craig Smith,200.66,113.398,1,1,4,2,36,2010
88,88,DJ Augustin,182.88,81.64656,1,1,2,1,9,2010
89,89,DJ Mbenga,213.36,115.66596000000001,0,0,6,Undrafted,Undrafted,2010
90,90,DJ White,205.74,113.851592,1,1,2,1,29,2010
91,91,DaJuan Summers,203.2,108.86208,1,1,1,2,35,2010
92,92,Daequan Cook,195.58,95.25432,1,1,3,1,21,2010
93,93,Dahntay Jones,198.12,95.25432,1,1,7,1,20,2010
94,94,Damien Wilkins,198.12,102.0582,1,1,6,Undrafted,Undrafted,2010
95,95,Dan Gadzuric,210.82,111.13004,1,0,8,2,33,2010
96,96,Daniel Gibson,187.96,90.7184,1,1,4,2,42,2010
97,97,Danilo Gallinari,208.28,102.0582,0,0,2,1,6,2010
98,98,Danny Granger,203.2,103.418976,1,1,5,1,17,2010
99,99,Danny Green,198.12,95.25432,1,1,1,2,46,2010
100,100,Dante Cunningham,203.2,104.32616,1,1,1,2,33,2010
101,101,Darius Songaila,205.74,112.490816,1,0,8,2,49,2010
102,102,Darko Milicic,213.36,124.7378,0,0,7,1,2,2010
103,103,Darnell Jackson,205.74,114.758776,1,1,2,2,52,2010
104,104,Darrell Arthur,205.74,106.59411999999999,1,1,2,1,27,2010
105,105,Darren Collison,182.88,72.57472,1,1,1,1,21,2010
106,106,David Andersen,210.82,111.13004,0,1,8,2,36,2010
107,107,David Lee,205.74,113.398,1,1,5,1,30,2010
108,108,David West,205.74,108.86208,1,1,7,1,18,2010
109,109,DeAndre Jordan,210.82,113.398,1,1,2,2,35,2010
110,110,DeJuan Blair,200.66,120.20188,1,1,1,2,37,2010
111,111,DeMar DeRozan,200.66,99.79024,1,1,1,1,9,2010
112,112,DeMarre Carroll,203.2,96.16150400000001,1,1,1,1,27,2010
113,113,DeSagana Diop,213.36,127.00576000000001,0,0,9,1,8,2010
114,114,DeShawn Stevenson,195.58,98.88305600000001,0,1,10,1,23,2010
115,115,Delonte West,190.5,81.64656,1,1,6,1,24,2010
116,116,Derek Fisher,185.42,95.25432,1,1,14,1,24,2010
117,117,Deron Williams,190.5,93.89354399999999,1,1,5,1,3,2010
118,118,Derrick Brown,203.2,102.965384,1,1,1,2,40,2010
119,119,Derrick Rose,190.5,86.18248,1,1,2,1,1,2010
120,120,Desmond Mason,195.58,100.697424,1,1,10,1,17,2010
121,121,Devean George,203.2,106.59411999999999,1,1,11,1,23,2010
122,122,Devin Brown,195.58,95.25432,1,1,6,Undrafted,Undrafted,2010
123,123,Devin Harris,190.5,86.18248,1,1,6,1,5,2010
124,124,Dirk Nowitzki,213.36,111.13004,0,0,12,1,9,2010
125,125,Dominic McGuire,205.74,99.79024,1,1,3,2,47,2010
126,126,Donte Greene,210.82,102.511792,1,1,2,1,28,2010
127,127,Dorell Wright,205.74,95.25432,0,1,6,1,19,2010
128,128,Drew Gooden,208.28,113.398,1,1,8,1,4,2010
129,129,Dwayne Jones,208.28,113.851592,1,1,5,Undrafted,Undrafted,2010
130,130,Dwight Howard,210.82,120.20188,0,1,6,1,1,2010
131,131,Dwyane Wade,193.04,99.79024,1,1,7,1,5,2010
132,132,Earl Barron,213.36,113.398,1,1,1,Undrafted,Undrafted,2010
133,133,Earl Boykins,165.1,60.327736,1,1,1,Undrafted,Undrafted,2010
134,134,Earl Clark,208.28,102.0582,1,1,1,1,14,2010
135,135,Earl Watson,185.42,83.91452,1,1,9,2,39,2010
136,136,Eddie House,185.42,79.3786,1,1,10,2,37,2010
137,137,Eddy Curry,213.36,133.80964,0,1,9,1,4,2010
138,138,Eduardo Najera,203.2,106.59411999999999,1,0,10,2,38,2010
139,139,Elton Brand,205.74,115.212368,1,1,11,1,1,2010
140,140,Emeka Okafor,208.28,115.66596000000001,1,1,6,1,2,2010
141,141,Eric Gordon,190.5,100.697424,1,1,2,1,7,2010
142,142,Eric Maynor,190.5,79.3786,1,1,1,1,20,2010
143,143,Erick Dampier,210.82,120.20188,1,1,14,1,10,2010
144,144,Ersan Ilyasova,208.28,106.59411999999999,0,0,5,2,36,2010
145,145,Etan Thomas,208.28,117.93392,1,1,10,1,12,2010
146,146,Fabricio Oberto,208.28,111.13004,0,0,5,Undrafted,Undrafted,2010
147,147,Flip Murray,190.5,90.7184,1,1,8,2,41,2010
148,148,Francisco Elson,213.36,108.86208,1,0,11,2,41,2010
149,149,Francisco Garcia,200.66,88.45044,1,0,5,1,23,2010
150,150,Garrett Temple,198.12,86.18248,1,1,1,Undrafted,Undrafted,2010
151,151,George Hill,187.96,81.64656,1,1,2,1,26,2010
152,152,Gerald Henderson,195.58,97.52228000000001,1,1,1,1,12,2010
153,153,Gerald Wallace,200.66,99.79024,1,1,9,1,25,2010
154,154,Gilbert Arenas,193.04,97.52228000000001,1,1,9,2,30,2010
155,155,Glen Davis,205.74,131.088088,1,1,3,2,35,2010
156,156,Goran Dragic,190.5,86.18248,0,0,2,2,45,2010
157,157,Grant Hill*,203.2,102.0582,1,1,16,1,3,2010
158,158,Greg Oden,213.36,129.27372,1,1,3,1,1,2010
159,159,Hakim Warrick,205.74,99.336648,1,1,5,1,19,2010
160,160,Hamed Haddadi,218.44,120.20188,0,0,2,Undrafted,Undrafted,2010
161,161,Hasheem Thabeet,220.98,121.10906399999999,1,0,1,1,2,2010
162,162,Hedo Turkoglu,208.28,99.79024,0,0,10,1,16,2010
163,163,Henry Walker,198.12,99.79024,1,1,2,2,47,2010
164,164,Hilton Armstrong,210.82,106.59411999999999,1,1,4,1,12,2010
165,165,Ian Mahinmi,210.82,104.32616,0,0,5,1,28,2010
166,166,Ime Udoka,195.58,99.79024,1,1,5,Undrafted,Undrafted,2010
167,167,JJ Barea,182.88,79.3786,1,0,4,Undrafted,Undrafted,2010
168,168,JR Giddens,195.58,97.52228000000001,1,1,2,1,30,2010
169,169,JJ Hickson,205.74,109.769264,1,1,2,1,19,2010
170,170,JJ Redick,193.04,86.18248,1,1,4,1,11,2010
171,171,JR Smith,198.12,99.79024,0,1,6,1,18,2010
172,172,JaVale McGee,213.36,114.30518400000001,1,1,2,1,18,2010
173,173,Jamaal Magloire,210.82,115.66596000000001,1,0,10,1,19,2010
174,174,Jamaal Tinsley,190.5,83.91452,1,1,9,1,27,2010
175,175,Jamal Crawford,195.58,90.7184,1,1,10,1,8,2010
176,176,Jamario Moon,203.2,90.7184,1,1,3,Undrafted,Undrafted,2010
177,177,Jameer Nelson,182.88,86.18248,1,1,6,1,20,2010
178,178,James Harden,195.58,99.79024,1,1,1,1,3,2010
179,179,James Johnson,205.74,111.13004,1,1,1,1,16,2010
180,180,James Jones,203.2,99.79024,1,1,7,2,49,2010
181,181,James Posey,203.2,98.429464,1,1,11,1,18,2010
182,182,James Singleton,203.2,104.32616,1,1,2,Undrafted,Undrafted,2010
183,183,JamesOn Curry,190.5,86.18248,1,1,3,2,51,2010
184,184,Jannero Pargo,185.42,83.91452,1,1,1,Undrafted,Undrafted,2010
185,185,Jared Dudley,200.66,102.0582,1,1,3,1,22,2010
186,186,Jared Jeffries,210.82,108.86208,1,1,8,1,11,2010
187,187,Jarrett Jack,190.5,89.357624,1,1,5,1,22,2010
188,188,Jarron Collins,210.82,112.94440800000001,1,1,9,2,52,2010
189,189,Jarvis Hayes,203.2,103.418976,1,1,7,1,10,2010
190,190,Jason Collins,213.36,115.66596000000001,1,1,9,1,18,2010
191,191,Jason Hart,190.5,81.64656,1,1,10,2,49,2010
192,192,Jason Kapono,203.2,97.52228000000001,1,1,7,2,31,2010
193,193,Jason Kidd*,193.04,95.25432,1,1,16,1,2,2010
194,194,Jason Maxiell,200.66,117.93392,1,1,5,1,26,2010
195,195,Jason Richardson,198.12,102.0582,1,1,9,1,5,2010
196,196,Jason Smith,213.36,108.86208,1,1,3,1,20,2010
197,197,Jason Terry,187.96,81.64656,1,1,11,1,10,2010
198,198,Jason Thompson,210.82,113.398,1,1,2,1,12,2010
199,199,Jason Williams,185.42,81.64656,1,1,12,1,7,2010
200,200,Jawad Williams,205.74,98.88305600000001,1,1,2,Undrafted,Undrafted,2010
201,201,Jeff Ayres,205.74,108.86208,1,1,1,2,31,2010
202,202,Jeff Foster,210.82,113.398,1,1,11,1,21,2010
203,203,Jeff Green,205.74,106.59411999999999,1,1,3,1,5,2010
204,204,Jeff Teague,187.96,81.64656,1,1,1,1,19,2010
205,205,Jermaine ONeal,210.82,115.66596000000001,0,1,14,1,17,2010
206,206,Jermaine Taylor,193.04,95.25432,1,1,1,2,32,2010
207,207,Jerry Stackhouse,198.12,98.88305600000001,1,1,15,1,3,2010
208,208,Jerryd Bayless,190.5,90.7184,1,1,2,1,11,2010
209,209,Joakim Noah,210.82,105.23334399999999,1,1,3,1,9,2010
210,210,Jodie Meeks,193.04,94.34713599999999,1,1,1,2,41,2010
211,211,Joe Alexander,203.2,104.32616,1,1,2,1,8,2010
212,212,Joe Johnson,200.66,108.86208,1,1,9,1,10,2010
213,213,Joe Smith,208.28,102.0582,1,1,15,1,1,2010
214,214,Joel Anthony,205.74,111.13004,1,0,3,Undrafted,Undrafted,2010
215,215,Joel Przybilla,215.9,111.13004,1,1,10,1,9,2010
216,216,Joey Dorsey,203.2,121.562656,1,1,2,2,33,2010
217,217,Joey Graham,200.66,102.0582,1,1,5,1,16,2010
218,218,Johan Petro,213.36,112.037224,0,0,5,1,25,2010
219,219,John Salmons,198.12,93.89354399999999,1,1,8,1,26,2010
220,220,Jon Brockman,200.66,115.66596000000001,1,1,1,2,38,2010
221,221,Jonas Jerebko,208.28,104.779752,0,0,1,2,39,2010
222,222,Jonathan Bender,213.36,104.32616,0,1,11,1,5,2010
223,223,Jonny Flynn,182.88,83.91452,1,1,1,1,6,2010
224,224,Jordan Farmar,187.96,81.64656,1,1,4,1,26,2010
225,225,Jordan Hill,208.28,106.59411999999999,1,1,1,1,8,2010
226,226,Jose Calderon,190.5,95.25432,0,0,5,Undrafted,Undrafted,2010
227,227,Josh Boone,208.28,108.86208,1,1,4,1,23,2010
228,228,Josh Howard,200.66,95.25432,1,1,7,1,29,2010
229,229,Josh McRoberts,208.28,108.86208,1,1,3,2,37,2010
230,230,Josh Powell,205.74,108.86208,1,1,5,Undrafted,Undrafted,2010
231,231,Josh Smith,205.74,108.86208,0,1,6,1,17,2010
232,232,Jrue Holiday,193.04,81.64656,1,1,1,1,17,2010
233,233,Julian Wright,203.2,102.0582,1,1,3,1,13,2010
234,234,Juwan Howard,205.74,114.758776,1,1,16,1,5,2010
235,235,Kareem Rush,198.12,97.52228000000001,1,1,8,1,20,2010
236,236,Keith Bogans,195.58,97.52228000000001,1,1,7,2,43,2010
237,237,Kelenna Azubuike,195.58,99.79024,1,0,4,Undrafted,Undrafted,2010
238,238,Kendrick Perkins,208.28,127.00576000000001,0,1,7,1,27,2010
239,239,Kenny Thomas,200.66,111.13004,1,1,11,1,22,2010
240,240,Kenyon Martin,205.74,108.86208,1,1,10,1,1,2010
241,241,Kevin Durant,205.74,104.32616,1,1,3,1,2,2010
242,242,Kevin Garnett*,210.82,114.758776,0,1,15,1,5,2010
243,243,Kevin Love,208.28,117.93392,1,1,2,1,5,2010
244,244,Kevin Martin,200.66,83.91452,1,1,6,1,26,2010
245,245,Kevin Ollie,187.96,88.45044,1,1,6,Undrafted,Undrafted,2010
246,246,Keyon Dooling,190.5,88.45044,1,1,10,1,10,2010
247,247,Kirk Hinrich,190.5,86.18248,1,1,7,1,7,2010
248,248,Kobe Bryant*,198.12,92.98635999999999,0,1,14,1,13,2010
249,249,Kosta Koufos,213.36,120.20188,1,1,2,1,23,2010
250,250,Kris Humphries,205.74,106.59411999999999,1,1,6,1,14,2010
251,251,Kurt Thomas,205.74,104.32616,1,1,15,1,10,2010
252,252,Kwame Brown,210.82,122.46983999999999,0,1,9,1,1,2010
253,253,Kyle Korver,200.66,96.16150400000001,1,1,7,2,51,2010
254,254,Kyle Lowry,182.88,92.98635999999999,1,1,4,1,24,2010
255,255,Kyle Weaver,198.12,91.171992,1,1,2,2,38,2010
256,256,Kyrylo Fesenko,215.9,136.0776,0,0,3,2,38,2010
257,257,LaMarcus Aldridge,210.82,108.86208,1,1,4,1,2,2010
258,258,Lamar Odom,208.28,104.32616,1,1,11,1,4,2010
259,259,Larry Hughes,195.58,83.91452,1,1,12,1,8,2010
260,260,LeBron James,203.2,113.398,0,1,7,1,1,2010
261,261,Leandro Barbosa,190.5,91.625584,0,0,7,1,28,2010
262,262,Leon Powe,203.2,108.86208,1,1,4,2,49,2010
263,263,Lester Hudson,190.5,86.18248,1,1,1,2,58,2010
264,264,Lindsey Hunter,187.96,88.45044,1,1,17,1,10,2010
265,265,Lou Amundson,205.74,107.95489599999999,1,1,4,Undrafted,Undrafted,2010
266,266,Lou Williams,185.42,79.3786,0,1,5,2,45,2010
267,267,Luc Mbah a Moute,203.2,104.32616,1,0,2,2,37,2010
268,268,Luis Scola,205.74,111.13004,0,0,8,2,55,2010
269,269,Luke Ridnour,187.96,79.3786,1,1,7,1,14,2010
270,270,Luke Walton,203.2,106.59411999999999,1,1,7,2,32,2010
271,271,Luol Deng,205.74,99.79024,1,0,6,1,7,2010
272,272,Luther Head,190.5,83.91452,1,1,5,1,24,2010
273,273,Malik Allen,208.28,115.66596000000001,1,1,6,Undrafted,Undrafted,2010
274,274,Malik Hairston,198.12,99.79024,1,1,2,2,48,2010
275,275,Manu Ginobili,198.12,92.98635999999999,0,0,11,2,57,2010
276,276,Marc Gasol,215.9,120.20188,0,0,3,2,48,2010
277,277,Marcin Gortat,210.82,108.86208,0,0,5,2,57,2010
278,278,Marco Belinelli,195.58,90.7184,0,0,3,1,18,2010
279,279,Marcus Banks,187.96,92.98635999999999,1,1,7,1,13,2010
280,280,Marcus Camby,210.82,106.59411999999999,1,1,14,1,2,2010
281,281,Marcus Haislip,208.28,104.32616,1,1,8,1,13,2010
282,282,Marcus Landry,200.66,104.32616,1,1,1,Undrafted,Undrafted,2010
283,283,Marcus Thornton,193.04,92.98635999999999,1,1,1,2,43,2010
284,284,Marcus Williams,190.5,92.98635999999999,1,1,4,1,22,2010
285,285,Mardy Collins,198.12,99.79024,1,1,4,1,29,2010
286,286,Mario Chalmers,185.42,86.18248,1,1,2,2,34,2010
287,287,Mario West,195.58,95.25432,1,1,3,Undrafted,Undrafted,2010
288,288,Marquis Daniels,198.12,90.7184,1,1,6,Undrafted,Undrafted,2010
289,289,Marreese Speights,208.28,111.13004,1,1,2,1,16,2010
290,290,Martell Webster,200.66,106.59411999999999,0,1,5,1,6,2010
291,291,Marvin Williams,205.74,108.86208,1,1,5,1,2,2010
292,292,Matt Barnes,200.66,102.511792,1,1,8,2,45,2010
293,293,Matt Bonner,208.28,108.86208,1,1,7,2,45,2010
294,294,Matt Carroll,198.12,96.16150400000001,1,1,6,Undrafted,Undrafted,2010
295,295,Maurice Evans,195.58,99.79024,1,1,6,Undrafted,Undrafted,2010
296,296,Mehmet Okur,210.82,119.294696,0,0,9,2,37,2010
297,297,Metta World Peace,200.66,117.93392,1,1,11,1,16,2010
298,298,Michael Beasley,208.28,106.59411999999999,1,1,2,1,2,2010
299,299,Michael Finley,200.66,102.0582,1,1,15,1,21,2010
300,300,Michael Redd,198.12,97.52228000000001,1,1,10,2,43,2010
301,301,Mickael Pietrus,198.12,97.52228000000001,0,0,7,1,11,2010
302,302,Mike Bibby,187.96,88.45044,1,1,12,1,2,2010
303,303,Mike Conley,185.42,83.91452,1,1,3,1,4,2010
304,304,Mike Dunleavy,205.74,104.32616,1,1,8,1,3,2010
305,305,Mike Harris,198.12,106.59411999999999,1,1,1,Undrafted,Undrafted,2010
306,306,Mike James,187.96,85.275296,1,1,6,Undrafted,Undrafted,2010
307,307,Mike Miller,203.2,98.88305600000001,1,1,10,1,5,2010
308,308,Mike Wilks,177.8,81.64656,1,1,1,Undrafted,Undrafted,2010
309,309,Mikki Moore,213.36,102.0582,1,1,6,Undrafted,Undrafted,2010
310,310,Mo Williams,185.42,86.18248,1,1,7,2,47,2010
311,311,Monta Ellis,190.5,81.64656,0,1,5,2,40,2010
312,312,Morris Peterson,200.66,99.79024,1,1,10,1,21,2010
313,313,Nate Robinson,175.26,81.64656,1,1,5,1,21,2010
314,314,Nathan Jawai,208.28,127.00576000000001,1,0,2,2,41,2010
315,315,Nazr Mohammed,208.28,113.398,1,1,12,1,29,2010
316,316,Nenad Krstic,213.36,108.86208,0,0,8,1,24,2010
317,317,Nene,210.82,113.398,0,0,8,1,7,2010
318,318,Nick Collison,208.28,115.66596000000001,1,1,7,1,12,2010
319,319,Nick Young,198.12,90.7184,1,1,3,1,16,2010
320,320,Nicolas Batum,203.2,90.7184,0,0,2,1,25,2010
321,321,OJ Mayo,193.04,95.25432,1,1,2,1,3,2010
322,322,Oleksiy Pecherov,213.36,106.140528,0,0,4,1,18,2010
323,323,Oliver Lafayette,187.96,86.18248,1,1,1,Undrafted,Undrafted,2010
324,324,Omri Casspi,205.74,102.0582,0,0,1,1,23,2010
325,325,Othello Hunter,203.2,102.0582,1,1,2,Undrafted,Undrafted,2010
326,326,Othyus Jeffers,195.58,95.25432,1,1,1,Undrafted,Undrafted,2010
327,327,Patrick OBryant,213.36,113.398,1,1,4,1,9,2010
328,328,Patty Mills,182.88,83.91452,1,0,1,2,55,2010
329,329,Pau Gasol,213.36,113.398,0,0,9,1,3,2010
330,330,Paul Davis,210.82,122.46983999999999,1,1,4,2,34,2010
331,331,Paul Millsap,203.2,113.398,1,1,4,2,47,2010
332,332,Paul Pierce,200.66,106.59411999999999,1,1,12,1,10,2010
333,333,Peja Stojakovic,208.28,103.872568,0,0,14,1,14,2010
334,334,Pops Mensah-Bonsu,205.74,106.59411999999999,1,1,2,Undrafted,Undrafted,2010
335,335,Primoz Brezec,215.9,115.66596000000001,0,0,10,1,27,2010
336,336,Quentin Richardson,198.12,103.418976,1,1,10,1,18,2010
337,337,Quinton Ross,198.12,87.543256,1,1,6,Undrafted,Undrafted,2010
338,338,Rafer Alston,187.96,79.3786,1,1,12,2,39,2010
339,339,Raja Bell,195.58,97.52228000000001,1,0,6,Undrafted,Undrafted,2010
340,340,Rajon Rondo,185.42,77.56423199999998,1,1,4,1,21,2010
341,341,Ramon Sessions,190.5,86.18248,1,1,3,2,56,2010
342,342,Randolph Morris,210.82,124.7378,1,1,4,Undrafted,Undrafted,2010
343,343,Randy Foye,193.04,96.615096,1,1,4,1,7,2010
344,344,Rashard Lewis,208.28,104.32616,0,1,12,2,32,2010
345,345,Rasheed Wallace,210.82,104.32616,1,1,15,1,4,2010
346,346,Rasho Nesterovic,213.36,115.66596000000001,0,0,12,1,17,2010
347,347,Rasual Butler,200.66,92.98635999999999,1,1,8,2,52,2010
348,348,Ray Allen*,195.58,92.98635999999999,1,1,14,1,5,2010
349,349,Raymond Felton,185.42,89.811216,1,1,5,1,5,2010
350,350,Reggie Evans,203.2,111.13004,1,1,6,Undrafted,Undrafted,2010
351,351,Reggie Williams,201.0,86.0,1,1,1,Undrafted,Undrafted,2010
352,352,Renaldo Balkman,203.2,94.34713599999999,1,1,4,1,20,2010
353,353,Richard Hamilton,200.66,87.543256,1,1,11,1,7,2010
354,354,Richard Jefferson,200.66,102.0582,1,1,9,1,13,2010
355,355,Ricky Davis,200.66,88.45044,1,1,12,1,21,2010
356,356,Robin Lopez,213.36,115.66596000000001,1,1,2,1,15,2010
357,357,Rodney Carney,200.66,92.98635999999999,1,1,4,1,16,2010
358,358,Rodney Stuckey,195.58,92.98635999999999,1,1,3,1,15,2010
359,359,Rodrigue Beaubois,182.88,77.11064,0,0,1,1,25,2010
360,360,Roger Mason,195.58,96.16150400000001,1,1,8,2,30,2010
361,361,Roko Ukic,195.58,86.18248,0,1,5,2,41,2010
362,362,Ronnie Brewer,200.66,102.965384,1,1,4,1,14,2010
363,363,Ronnie Price,187.96,83.46092800000002,1,1,5,Undrafted,Undrafted,2010
364,364,Ronny Turiaf,208.28,113.398,1,0,5,2,37,2010
365,365,Roy Hibbert,218.44,126.098576,1,1,2,1,17,2010
366,366,Royal Ivey,193.04,97.52228000000001,1,1,6,2,37,2010
367,367,Rudy Fernandez,198.12,83.91452,0,0,3,1,24,2010
368,368,Rudy Gay,203.2,104.32616,1,1,4,1,8,2010
369,369,Russell Westbrook,190.5,84.821704,1,1,2,1,4,2010
370,370,Ryan Anderson,208.28,108.86208,1,1,2,1,21,2010
371,371,Ryan Bowen,205.74,98.88305600000001,1,1,12,2,55,2010
372,372,Ryan Gomes,200.66,111.13004,1,1,5,2,50,2010
373,373,Ryan Hollins,213.36,104.32616,1,1,4,2,50,2010
374,374,Sam Young,198.12,99.79024,1,1,1,2,36,2010
375,375,Samuel Dalembert,210.82,113.398,1,0,9,1,26,2010
376,376,Sasha Pavlovic,200.66,106.59411999999999,0,0,7,1,19,2010
377,377,Sasha Vujacic,200.66,92.98635999999999,0,0,6,1,27,2010
378,378,Sean Marks,208.28,113.398,1,0,12,2,44,2010
379,379,Sean May,205.74,120.655472,1,1,5,1,13,2010
380,380,Sean Williams,208.28,106.59411999999999,1,1,3,1,17,2010
381,381,Sebastian Telfair,182.88,79.3786,0,1,6,1,13,2010
382,382,Serge Ibaka,208.28,106.59411999999999,0,0,2,1,24,2010
