,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
61,Nicolas Brussino,SG,23,DAL,54,521,8.0,52.0,40.0,0.0,0.0,2,1.0,2.6,0.369,0.5,1.8,0.305,0.4,0.9,0.5,0.47200000000000003,0.3,0.4,0.773,0.5,1.3,1.8,0.9,0.3,0.1,0.5,0.8,2.8,10.7,0.498,0.674,0.156,5.5,16.2,10.6,1.7,1.4,14.7,16.0,0.0,0.6,0.6,0.055,-1.7,0.1,-1.6,0.1
62,Reggie Bullock,SF,25,DET,31,467,0.0,93.0,8.0,0.0,0.0,5,1.7,4.1,0.42200000000000004,0.9,2.4,0.384,0.8,1.8,0.473,0.531,0.2,0.2,0.7140000000000001,0.4,1.6,2.1,0.9,0.6,0.1,0.3,0.7,4.5,11.7,0.5379999999999999,0.57,0.055,2.9,12.4,7.5,1.9,0.5,7.1,13.4,0.4,0.5,1.0,0.10099999999999999,-1.0,1.3,0.3,0.3
63,Trey Burke,PG,24,WAS,57,703,98.0,2.0,0.0,0.0,0.0,0,2.0,4.5,0.455,0.5,1.2,0.44299999999999995,1.5,3.2,0.45899999999999996,0.516,0.4,0.5,0.759,0.1,0.7,0.8,1.8,0.2,0.1,0.8,0.9,5.0,10.8,0.532,0.275,0.114,1.1,6.4,3.8,0.8,0.6,15.2,19.6,0.3,0.3,0.5,0.036000000000000004,-1.3,-1.8,-3.0,-0.2
64,Alec Burks,SG,25,UTA,42,653,10.0,81.0,9.0,0.0,0.0,0,2.4,5.9,0.39899999999999997,0.6,1.8,0.32899999999999996,1.8,4.1,0.43,0.45,1.4,1.9,0.769,0.4,2.5,2.9,0.7,0.4,0.1,0.8,1.2,6.7,11.6,0.501,0.306,0.315,3.1,17.7,10.6,1.4,0.6,11.0,22.7,-0.1,0.9,0.8,0.055999999999999994,-2.2,0.0,-2.3,0.0
65,Jimmy Butler,SF,27,CHI,76,2809,0.0,1.0,93.0,6.0,0.0,75,7.5,16.5,0.455,1.2,3.3,0.36700000000000005,6.3,13.2,0.47700000000000004,0.49200000000000005,7.7,8.9,0.865,1.7,4.5,6.2,5.5,1.9,0.4,2.1,1.5,23.9,25.1,0.586,0.198,0.54,4.9,13.2,9.0,2.6,0.9,9.3,26.5,10.1,3.8,13.8,0.23600000000000002,5.6,1.7,7.3,6.6
66,Bruno Caboclo,SF,21,TOR,9,40,0.0,0.0,94.0,6.0,0.0,0,0.7,1.8,0.375,0.2,0.7,0.33299999999999996,0.4,1.1,0.4,0.43799999999999994,0.0,0.0,0.0,0.6,0.6,1.1,0.4,0.2,0.1,0.2,0.4,1.6,14.6,0.43799999999999994,0.375,0.0,14.2,14.1,14.1,2.5,2.2,11.1,20.1,0.0,0.1,0.1,0.083,0.2,0.8,1.0,0.0
67,Jose Calderon,PG,35,TOT,41,539,85.0,15.0,0.0,0.0,0.0,13,1.3,3.3,0.41,0.5,1.6,0.313,0.9,1.7,0.5,0.485,0.3,0.3,0.917,0.4,1.4,1.8,2.1,0.3,0.0,1.0,0.9,3.4,8.9,0.506,0.478,0.09,3.0,12.2,7.5,1.0,0.2,22.7,14.4,0.0,0.3,0.3,0.023,-2.6,-0.6,-3.2,-0.2
68,Kentavious Caldwell-Pope,SG,23,DET,76,2529,0.0,100.0,0.0,0.0,0.0,75,4.9,12.2,0.39899999999999997,2.0,5.8,0.35,2.9,6.5,0.442,0.48100000000000004,2.0,2.4,0.8320000000000001,0.7,2.5,3.3,2.5,1.2,0.2,1.1,1.6,13.8,12.8,0.519,0.47100000000000003,0.19899999999999998,2.3,8.7,5.3,1.8,0.4,7.9,19.2,2.0,2.5,4.5,0.086,-0.6,0.4,-0.2,1.1
69,Isaiah Canaan,SG,25,CHI,39,592,48.0,48.0,4.0,0.0,0.0,0,1.6,4.4,0.364,0.6,2.4,0.266,1.0,2.0,0.48100000000000004,0.436,0.8,0.8,0.909,0.2,1.1,1.3,0.9,0.6,0.0,0.5,0.9,4.6,8.1,0.483,0.5429999999999999,0.191,1.1,8.1,4.6,1.9,0.1,10.1,15.4,0.0,0.6,0.5,0.042,-3.6,0.4,-3.3,-0.2
70,Clint Capela,C,22,HOU,65,1551,0.0,0.0,0.0,0.0,100.0,59,5.6,8.7,0.643,0.0,0.0,0.0,5.6,8.7,0.643,0.643,1.4,2.7,0.531,2.7,5.4,8.1,1.0,0.5,1.2,1.3,2.8,12.6,21.4,0.638,0.0,0.314,12.5,24.5,18.5,1.1,4.1,12.0,19.9,3.8,2.1,5.9,0.184,1.3,-0.1,1.2,1.2
71,DeMarre Carroll,SF,30,TOR,72,1882,0.0,0.0,73.0,27.0,0.0,72,3.1,7.6,0.4,1.5,4.4,0.341,1.5,3.2,0.483,0.499,1.2,1.6,0.7609999999999999,0.9,2.9,3.8,1.0,1.1,0.4,0.8,2.0,8.9,11.9,0.53,0.5820000000000001,0.213,3.8,12.7,8.3,2.2,1.2,8.2,15.6,1.7,2.1,3.8,0.09699999999999999,-0.4,0.4,0.0,1.0
72,Vince Carter,SF,40,MEM,73,1799,0.0,32.0,65.0,2.0,0.0,15,2.6,6.7,0.39399999999999996,1.5,4.1,0.37799999999999995,1.1,2.7,0.418,0.508,1.2,1.6,0.765,0.5,2.6,3.1,1.8,0.8,0.5,0.7,2.2,8.0,11.7,0.542,0.604,0.235,2.2,12.5,7.2,1.7,1.9,8.5,14.9,1.9,2.1,4.0,0.106,-0.3,1.1,0.8,1.3
73,Michael Carter-Williams,PG,25,CHI,45,846,71.0,29.0,1.0,0.0,0.0,19,2.5,6.8,0.366,0.3,1.4,0.23399999999999999,2.2,5.4,0.401,0.391,1.3,1.7,0.753,0.5,2.9,3.4,2.5,0.8,0.5,1.5,2.3,6.6,9.9,0.43700000000000006,0.209,0.252,3.0,16.6,9.8,2.3,2.2,16.3,20.9,-1.0,1.3,0.2,0.013000000000000001,-4.5,1.3,-3.2,-0.3
74,Omri Casspi,PF,28,TOT,36,643,0.0,0.0,27.0,73.0,0.0,2,2.1,4.6,0.47,0.4,1.2,0.349,1.7,3.4,0.512,0.515,0.5,0.8,0.586,0.8,2.4,3.1,1.0,0.6,0.1,0.8,1.4,5.2,10.0,0.526,0.262,0.177,4.9,15.2,10.1,1.8,0.4,14.1,14.4,0.1,0.4,0.5,0.038,-2.6,-0.5,-3.2,-0.2
75,Willie Cauley-Stein,C,23,SAC,75,1421,0.0,0.0,0.0,29.0,71.0,21,3.4,6.4,0.53,0.0,0.0,0.0,3.4,6.4,0.532,0.53,1.3,2.0,0.669,1.1,3.4,4.5,1.1,0.7,0.6,0.9,2.0,8.1,16.3,0.5579999999999999,0.004,0.314,7.0,20.4,13.8,1.9,2.8,11.2,19.7,1.4,1.5,2.9,0.1,-1.2,0.2,-1.0,0.3
76,Tyson Chandler,C,34,PHO,47,1298,0.0,0.0,0.0,5.0,95.0,46,3.3,4.9,0.6709999999999999,0.0,0.0,0.0,3.3,4.9,0.6709999999999999,0.6709999999999999,1.9,2.6,0.7340000000000001,3.3,8.2,11.5,0.6,0.7,0.5,1.4,2.7,8.4,16.6,0.703,0.0,0.544,12.5,33.2,22.6,1.2,1.5,18.7,11.2,2.7,1.3,4.1,0.151,0.7,-0.3,0.3,0.8
77,Wilson Chandler,SF,29,DEN,71,2197,0.0,1.0,79.0,20.0,0.0,33,6.1,13.2,0.461,1.5,4.6,0.337,4.5,8.6,0.527,0.52,2.0,2.7,0.727,1.5,5.0,6.5,2.0,0.7,0.4,1.6,2.4,15.7,14.9,0.545,0.34700000000000003,0.207,5.2,17.8,11.6,1.1,1.1,10.0,22.0,2.4,1.1,3.5,0.077,0.5,-1.5,-1.0,0.5
78,Marquese Chriss,PF,19,PHO,82,1743,0.0,0.0,4.0,83.0,13.0,75,3.5,7.7,0.449,0.9,2.7,0.321,2.6,5.0,0.52,0.506,1.4,2.2,0.624,1.2,3.1,4.2,0.7,0.8,0.9,1.3,3.2,9.2,12.3,0.529,0.354,0.28600000000000003,5.8,16.1,10.8,1.8,3.2,13.2,19.7,0.3,1.5,1.8,0.05,-2.2,-0.1,-2.2,-0.1
79,Rakeem Christmas,PF,25,IND,29,219,0.0,0.0,0.0,62.0,38.0,0,0.7,1.5,0.442,0.0,0.0,0.0,0.7,1.5,0.442,0.442,0.7,1.0,0.7240000000000001,0.9,1.0,1.9,0.1,0.1,0.2,0.3,1.3,2.0,10.4,0.529,0.0,0.674,13.5,15.2,14.4,0.7,2.4,12.5,13.1,0.3,0.2,0.5,0.099,-4.0,-1.0,-5.0,-0.2
80,Semaj Christon,PG,24,OKC,64,973,94.0,6.0,0.0,0.0,0.0,1,1.2,3.5,0.345,0.2,1.0,0.19,1.0,2.5,0.406,0.37200000000000005,0.3,0.5,0.5479999999999999,0.3,1.1,1.4,2.0,0.4,0.1,0.7,1.2,2.9,5.7,0.387,0.28300000000000003,0.139,2.2,7.8,4.9,1.4,0.6,15.4,12.2,-0.7,0.8,0.1,0.006,-4.8,-0.3,-5.1,-0.8
81,Ian Clark,SG,25,GSW,77,1137,30.0,63.0,7.0,0.0,0.0,0,2.7,5.6,0.48700000000000004,0.8,2.1,0.374,1.9,3.5,0.556,0.5579999999999999,0.6,0.8,0.759,0.3,1.3,1.6,1.2,0.5,0.1,0.7,1.0,6.8,13.1,0.575,0.376,0.134,2.3,9.0,5.8,1.7,0.6,10.7,19.5,1.0,1.3,2.3,0.099,-1.0,-0.5,-1.5,0.1
82,Jordan Clarkson,SG,24,LAL,82,2397,8.0,78.0,14.0,0.0,0.0,19,5.8,13.1,0.445,1.4,4.3,0.32899999999999996,4.4,8.7,0.503,0.5,1.6,2.0,0.7979999999999999,0.6,2.4,3.0,2.6,1.1,0.1,2.0,1.8,14.7,13.2,0.526,0.332,0.157,2.2,9.3,5.6,1.8,0.3,12.5,23.3,0.5,0.7,1.2,0.024,-0.9,-1.6,-2.5,-0.3
83,Norris Cole,PG,28,OKC,13,125,100.0,0.0,0.0,0.0,0.0,0,1.2,4.0,0.308,0.2,1.0,0.231,1.0,3.0,0.33299999999999996,0.337,0.6,0.8,0.8,0.0,0.8,0.8,1.1,0.6,0.0,0.5,1.4,3.3,5.4,0.381,0.25,0.192,0.0,9.8,4.9,3.1,0.0,11.0,21.5,-0.2,0.2,-0.1,-0.033,-7.5,0.8,-6.7,-0.1
84,Darren Collison,PG,29,SAC,68,2063,100.0,0.0,0.0,0.0,0.0,64,5.0,10.5,0.47600000000000003,1.1,2.6,0.41700000000000004,3.9,7.9,0.495,0.527,2.2,2.5,0.86,0.3,1.9,2.2,4.6,1.0,0.1,1.7,1.8,13.2,15.3,0.57,0.245,0.239,1.3,7.1,4.3,1.6,0.4,12.6,19.8,3.1,0.8,3.9,0.091,0.3,-1.2,-0.9,0.6
85,Nick Collison,PF,36,OKC,20,128,0.0,0.0,0.0,73.0,27.0,0,0.7,1.2,0.609,0.0,0.1,0.0,0.7,1.1,0.636,0.609,0.3,0.4,0.625,0.5,1.1,1.6,0.6,0.1,0.1,0.2,0.9,1.7,12.9,0.622,0.043,0.348,7.8,19.1,13.4,0.8,1.2,13.1,10.1,0.3,0.1,0.4,0.145,-1.3,1.1,-0.2,0.1
86,Mike Conley,PG,29,MEM,69,2292,100.0,0.0,0.0,0.0,0.0,68,6.7,14.6,0.46,2.5,6.1,0.408,4.2,8.6,0.49700000000000005,0.545,4.6,5.3,0.8590000000000001,0.4,3.0,3.5,6.3,1.3,0.3,2.3,1.8,20.5,23.2,0.604,0.415,0.365,1.5,10.8,6.0,2.1,0.8,11.8,26.3,7.5,2.5,10.0,0.209,6.0,0.8,6.8,5.1
87,Pat Connaughton,SG,24,POR,39,316,11.0,85.0,4.0,0.0,0.0,1,0.9,1.8,0.514,0.4,0.8,0.515,0.5,1.0,0.513,0.632,0.2,0.2,0.778,0.3,1.1,1.3,0.7,0.2,0.1,0.4,0.6,2.5,11.8,0.645,0.45799999999999996,0.125,3.5,14.8,9.1,0.9,0.5,18.3,13.0,0.4,0.2,0.6,0.09,-0.4,-0.4,-0.8,0.1
88,Quinn Cook,PG,23,TOT,14,188,93.0,7.0,0.0,0.0,0.0,0,2.4,4.7,0.5,0.8,1.9,0.423,1.6,2.9,0.55,0.583,0.1,0.4,0.4,0.1,0.4,0.5,1.9,0.3,0.0,0.9,0.9,5.6,11.8,0.579,0.39399999999999996,0.076,0.6,3.6,2.0,1.1,0.0,16.0,19.6,0.1,0.1,0.2,0.047,-1.6,-1.5,-3.1,-0.1
89,DeMarcus Cousins,C,26,TOT,72,2465,0.0,0.0,0.0,31.0,69.0,72,9.0,19.9,0.452,1.8,5.0,0.361,7.2,14.8,0.483,0.498,7.2,9.3,0.772,2.1,8.9,11.0,4.6,1.4,1.3,3.7,3.9,27.0,25.8,0.562,0.253,0.46799999999999997,7.0,29.2,18.2,2.0,3.4,13.5,36.5,3.9,3.8,7.6,0.149,5.0,1.8,6.8,5.5
90,Robert Covington,SF,26,PHI,67,2119,0.0,2.0,85.0,14.0,0.0,67,4.4,10.9,0.39899999999999997,2.0,6.1,0.33299999999999996,2.3,4.8,0.484,0.49200000000000005,2.1,2.6,0.8220000000000001,1.4,5.1,6.5,1.5,1.9,1.0,2.0,3.0,12.9,13.2,0.534,0.563,0.23800000000000002,4.8,17.9,11.3,2.9,2.6,13.9,19.2,0.0,3.2,3.1,0.071,-1.2,1.4,0.2,1.1
91,Allen Crabbe,SG,24,POR,79,2254,0.0,68.0,32.0,0.0,0.0,7,3.8,8.2,0.46799999999999997,1.7,3.8,0.444,2.1,4.4,0.49,0.5720000000000001,1.3,1.6,0.847,0.2,2.6,2.9,1.2,0.7,0.3,0.8,2.2,10.7,11.6,0.602,0.467,0.192,0.9,10.2,5.6,1.2,0.7,8.1,14.9,3.1,1.0,4.2,0.08900000000000001,-0.7,-0.6,-1.3,0.4
92,Jamal Crawford,SG,36,LAC,82,2157,1.0,26.0,70.0,3.0,0.0,1,4.4,10.6,0.413,1.4,3.9,0.36,3.0,6.7,0.44299999999999995,0.479,2.1,2.5,0.857,0.2,1.4,1.6,2.6,0.7,0.2,1.6,1.4,12.3,12.0,0.525,0.37,0.233,0.9,5.7,3.3,1.4,0.5,12.3,22.7,0.5,1.4,1.9,0.043,-0.8,-1.3,-2.1,0.0
93,Jordan Crawford,SG,28,NOP,19,442,0.0,47.0,53.0,0.0,0.0,0,5.5,11.5,0.48200000000000004,1.9,5.0,0.389,3.6,6.5,0.5529999999999999,0.5670000000000001,1.1,1.4,0.769,0.2,1.6,1.8,3.0,0.6,0.1,1.3,1.6,14.1,17.6,0.5820000000000001,0.436,0.11900000000000001,0.9,7.2,4.1,1.2,0.4,9.8,25.5,0.6,0.3,0.9,0.102,2.2,-0.9,1.3,0.4
94,Jae Crowder,SF,26,BOS,72,2335,0.0,12.0,75.0,13.0,0.0,72,4.6,10.0,0.46299999999999997,2.2,5.5,0.39799999999999996,2.4,4.5,0.54,0.5720000000000001,2.4,3.0,0.8109999999999999,0.7,5.1,5.8,2.2,1.0,0.3,1.1,2.2,13.9,14.9,0.613,0.547,0.301,2.3,17.3,9.9,1.6,0.8,8.9,17.0,4.1,2.5,6.7,0.13699999999999998,1.0,-0.1,0.9,1.7
95,Dante Cunningham,PF,29,NOP,66,1649,0.0,0.0,21.0,78.0,0.0,35,2.6,5.4,0.485,1.1,2.7,0.392,1.6,2.7,0.579,0.584,0.2,0.4,0.593,0.8,3.3,4.2,0.6,0.6,0.4,0.4,1.5,6.6,10.2,0.586,0.504,0.075,3.6,14.2,8.9,1.2,1.4,7.0,10.7,1.4,1.6,3.0,0.08800000000000001,-1.9,0.3,-1.6,0.2
96,Seth Curry,PG,26,DAL,70,2029,58.0,42.0,0.0,0.0,0.0,42,4.8,10.0,0.48100000000000004,2.0,4.6,0.425,2.9,5.4,0.528,0.578,1.2,1.4,0.85,0.4,2.2,2.6,2.7,1.1,0.1,1.3,1.8,12.8,15.5,0.601,0.45799999999999996,0.142,1.4,9.3,5.1,2.0,0.3,11.0,19.5,2.9,1.7,4.6,0.11,0.8,0.4,1.2,1.7
97,Stephen Curry,PG,28,GSW,79,2638,100.0,0.0,0.0,0.0,0.0,79,8.5,18.3,0.46799999999999997,4.1,10.0,0.41100000000000003,4.4,8.3,0.537,0.58,4.1,4.6,0.898,0.8,3.7,4.5,6.6,1.8,0.2,3.0,2.3,25.3,24.6,0.624,0.547,0.251,2.7,11.4,7.3,2.6,0.5,13.0,30.1,8.7,3.9,12.6,0.22899999999999998,6.7,0.3,6.9,5.9
98,Troy Daniels,SG,25,MEM,67,1183,4.0,87.0,10.0,0.0,0.0,3,2.8,7.4,0.374,2.1,5.3,0.389,0.7,2.1,0.336,0.513,0.6,0.8,0.7959999999999999,0.3,1.2,1.5,0.7,0.3,0.1,0.7,1.3,8.2,10.4,0.531,0.7170000000000001,0.109,2.1,7.8,4.8,0.9,0.3,8.0,21.7,0.5,0.8,1.3,0.051,0.2,-1.9,-1.8,0.0
99,Anthony Davis,C,23,NOP,75,2708,0.0,0.0,0.0,36.0,64.0,75,10.3,20.3,0.505,0.5,1.8,0.299,9.7,18.6,0.524,0.518,6.9,8.6,0.802,2.3,9.5,11.8,2.1,1.3,2.2,2.4,2.2,28.0,27.5,0.58,0.08800000000000001,0.424,6.7,27.9,17.2,1.7,5.1,9.1,32.6,5.9,5.1,11.0,0.195,4.4,1.4,5.9,5.4
100,Deyonta Davis,C,20,MEM,36,238,0.0,0.0,0.0,1.0,99.0,0,0.7,1.3,0.511,0.0,0.0,0.0,0.7,1.3,0.511,0.511,0.3,0.5,0.556,0.6,1.1,1.7,0.1,0.1,0.5,0.2,1.1,1.6,10.6,0.528,0.0,0.38299999999999995,9.3,19.8,14.4,0.7,6.8,12.7,12.0,0.1,0.4,0.5,0.09699999999999999,-5.0,0.4,-4.6,-0.2
101,Ed Davis,PF,27,POR,46,789,0.0,0.0,0.0,57.0,43.0,12,1.6,3.1,0.528,0.0,0.0,0.0,1.6,3.1,0.528,0.528,1.1,1.8,0.617,2.1,3.2,5.3,0.6,0.3,0.5,0.8,3.0,4.3,11.5,0.563,0.0,0.57,13.4,20.9,17.1,0.9,2.2,17.2,12.0,1.0,0.7,1.7,0.10400000000000001,-3.2,-0.8,-4.1,-0.4
102,Dewayne Dedmon,C,27,SAS,76,1330,0.0,0.0,0.0,4.0,96.0,37,2.1,3.4,0.622,0.0,0.0,0.0,2.1,3.4,0.622,0.622,0.9,1.2,0.6990000000000001,1.7,4.8,6.5,0.6,0.5,0.8,0.8,2.4,5.1,16.0,0.645,0.0,0.359,11.2,30.6,21.1,1.4,3.7,16.9,12.3,2.3,3.0,5.2,0.18899999999999997,-1.4,2.0,0.6,0.9
103,Sam Dekker,PF,22,HOU,77,1419,0.0,0.0,13.0,87.0,0.0,2,2.6,5.6,0.473,0.8,2.4,0.321,1.9,3.1,0.591,0.5429999999999999,0.5,0.9,0.5589999999999999,1.2,2.5,3.7,1.0,0.5,0.3,0.5,1.1,6.5,13.1,0.5489999999999999,0.436,0.159,7.2,14.6,10.9,1.3,1.2,8.2,14.9,1.9,1.2,3.1,0.10400000000000001,0.3,-0.6,-0.2,0.6
104,Malcolm Delaney,PG,27,ATL,73,1248,89.0,12.0,0.0,0.0,0.0,2,2.0,5.3,0.374,0.4,1.5,0.23600000000000002,1.6,3.8,0.428,0.40700000000000003,1.0,1.3,0.8059999999999999,0.1,1.5,1.7,2.6,0.5,0.0,1.3,1.5,5.4,7.5,0.456,0.284,0.24,0.9,9.8,5.4,1.5,0.1,18.1,18.3,-1.2,1.3,0.1,0.005,-5.3,-0.3,-5.6,-1.1
105,Matthew Dellavedova,PG,26,MIL,76,1986,100.0,0.0,0.0,0.0,0.0,54,2.7,7.0,0.39,1.0,2.8,0.36700000000000005,1.7,4.2,0.40399999999999997,0.46299999999999997,1.1,1.3,0.8540000000000001,0.3,1.6,1.9,4.7,0.7,0.0,1.8,2.0,7.6,9.4,0.501,0.40299999999999997,0.18,1.4,7.1,4.3,1.4,0.0,18.8,16.3,0.3,0.9,1.2,0.028999999999999998,-2.5,-1.8,-4.2,-1.1
106,Luol Deng,SF,31,LAL,56,1486,0.0,0.0,64.0,36.0,0.0,49,2.9,7.6,0.387,0.9,2.9,0.309,2.0,4.6,0.436,0.447,0.8,1.1,0.73,1.1,4.1,5.3,1.3,0.9,0.4,0.8,1.1,7.6,10.1,0.47,0.389,0.149,4.5,17.7,10.8,1.6,1.1,8.7,14.2,0.1,0.8,0.9,0.028999999999999998,-1.4,-0.6,-2.1,0.0
107,DeMar DeRozan,SG,27,TOR,74,2620,0.0,71.0,28.0,1.0,0.0,74,9.7,20.9,0.467,0.4,1.7,0.266,9.3,19.2,0.484,0.47700000000000004,7.4,8.7,0.8420000000000001,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,27.3,24.0,0.552,0.08,0.419,3.0,13.6,8.3,1.5,0.4,9.0,34.3,6.7,2.4,9.0,0.166,4.1,-1.0,3.0,3.3
108,Cheick Diallo,PF,20,NOP,17,199,0.0,0.0,0.0,87.0,13.0,0,2.1,4.5,0.474,0.0,0.0,0.0,2.1,4.5,0.474,0.474,0.9,1.2,0.7140000000000001,1.4,2.9,4.3,0.2,0.2,0.4,0.4,1.0,5.1,16.8,0.51,0.0,0.276,12.1,26.7,19.4,1.0,2.9,7.6,20.5,0.2,0.3,0.5,0.111,-1.8,-1.9,-3.7,-0.1
109,Boris Diaw,PF,34,UTA,73,1283,0.0,0.0,0.0,98.0,2.0,33,2.0,4.5,0.446,0.3,1.1,0.247,1.7,3.4,0.512,0.47700000000000004,0.4,0.5,0.743,0.6,1.5,2.2,2.3,0.2,0.1,1.2,1.1,4.6,9.0,0.494,0.248,0.107,4.3,9.8,7.1,0.7,0.6,20.3,15.6,-0.1,1.2,1.1,0.040999999999999995,-2.3,-0.2,-2.5,-0.1
110,Gorgui Dieng,PF,27,MIN,82,2653,0.0,0.0,0.0,82.0,18.0,82,4.0,8.1,0.502,0.2,0.5,0.37200000000000005,3.9,7.5,0.511,0.514,1.7,2.0,0.8140000000000001,2.3,5.6,7.9,1.9,1.1,1.2,1.3,3.1,10.0,14.2,0.555,0.065,0.253,8.1,20.5,14.2,1.7,3.1,12.7,14.0,3.2,2.5,5.7,0.10300000000000001,-0.8,0.6,-0.1,1.3
111,Spencer Dinwiddie,PG,23,BRK,59,1334,63.0,36.0,1.0,0.0,0.0,18,2.3,5.1,0.444,0.6,1.7,0.376,1.6,3.4,0.478,0.507,2.1,2.7,0.792,0.5,2.3,2.8,3.1,0.7,0.4,1.1,2.0,7.3,12.7,0.581,0.33399999999999996,0.526,2.2,10.7,6.5,1.6,1.3,15.1,14.1,1.9,0.9,2.8,0.10099999999999999,-1.3,0.4,-1.0,0.4
112,Toney Douglas,PG,30,MEM,24,394,71.0,29.0,0.0,0.0,0.0,0,1.8,4.9,0.368,0.3,1.8,0.16699999999999998,1.5,3.1,0.48,0.397,1.0,1.2,0.828,0.5,2.0,2.5,2.3,0.8,0.2,0.9,2.1,4.9,10.6,0.451,0.359,0.248,3.7,14.3,8.9,2.4,1.2,13.9,17.4,0.0,0.5,0.5,0.059000000000000004,-3.2,1.8,-1.5,0.1
113,Goran Dragic,PG,30,MIA,73,2459,100.0,0.0,0.0,0.0,0.0,73,7.3,15.4,0.475,1.6,4.0,0.405,5.7,11.4,0.499,0.527,4.1,5.2,0.79,0.8,3.0,3.8,5.8,1.2,0.2,2.9,2.7,20.3,19.8,0.575,0.257,0.335,2.8,9.9,6.3,1.8,0.4,14.1,27.1,5.0,2.6,7.5,0.147,2.7,-0.1,2.6,2.9
114,Andre Drummond,C,23,DET,81,2409,0.0,0.0,0.0,0.0,100.0,81,6.0,11.2,0.53,0.0,0.1,0.28600000000000003,5.9,11.2,0.532,0.531,1.7,4.4,0.386,4.3,9.5,13.8,1.1,1.5,1.1,1.9,2.9,13.6,20.9,0.518,0.008,0.39,15.1,36.2,25.2,2.6,3.1,12.5,22.4,1.4,5.3,6.7,0.133,0.1,0.8,1.0,1.8
115,Jared Dudley,PF,31,PHO,64,1362,0.0,0.0,9.0,87.0,5.0,7,2.5,5.4,0.45399999999999996,1.2,3.2,0.379,1.3,2.2,0.5589999999999999,0.565,0.7,1.0,0.662,0.5,3.0,3.5,1.9,0.7,0.3,1.1,2.4,6.8,10.6,0.579,0.5870000000000001,0.188,2.4,15.9,9.0,1.5,0.9,16.3,13.8,1.1,0.7,1.8,0.064,-1.1,0.1,-1.0,0.3
116,Mike Dunleavy,SF,36,TOT,53,841,0.0,0.0,56.0,42.0,2.0,2,1.8,4.2,0.423,1.0,2.5,0.396,0.8,1.6,0.465,0.5429999999999999,0.7,0.8,0.8,0.3,1.8,2.2,0.9,0.3,0.1,0.5,1.3,5.2,10.1,0.573,0.609,0.205,2.4,12.4,7.5,0.9,0.7,10.5,14.0,0.8,0.7,1.5,0.086,-1.3,-0.1,-1.4,0.1
117,Kris Dunn,PG,22,MIN,78,1333,65.0,34.0,1.0,0.0,0.0,7,1.5,4.0,0.377,0.3,0.9,0.28800000000000003,1.2,3.1,0.40399999999999997,0.41100000000000003,0.5,0.8,0.61,0.3,1.8,2.1,2.4,1.0,0.5,1.1,2.3,3.8,8.1,0.43200000000000005,0.233,0.188,2.1,12.6,7.3,3.0,2.3,20.8,14.2,-1.2,1.3,0.1,0.004,-4.5,1.8,-2.8,-0.3
118,Kevin Durant,PF,28,GSW,62,2070,0.0,0.0,44.0,55.0,0.0,62,8.9,16.5,0.537,1.9,5.0,0.375,7.0,11.5,0.608,0.594,5.4,6.2,0.875,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,25.1,27.6,0.6509999999999999,0.304,0.374,2.2,23.6,13.6,1.5,3.8,10.4,27.8,8.0,4.0,12.0,0.278,6.7,2.2,8.9,5.7
119,Jarell Eddie,SF,25,PHO,5,62,0.0,59.0,41.0,0.0,0.0,0,1.2,3.8,0.316,0.8,3.2,0.25,0.4,0.6,0.667,0.42100000000000004,1.6,1.8,0.889,0.2,1.2,1.4,0.0,0.2,0.0,0.2,0.2,4.8,9.7,0.523,0.8420000000000001,0.474,1.7,10.8,6.1,0.8,0.0,4.2,16.2,0.1,0.0,0.1,0.054000000000000006,-0.8,-1.7,-2.4,0.0
120,Henry Ellenson,PF,20,DET,19,146,0.0,0.0,0.0,94.0,6.0,2,1.2,3.4,0.359,0.5,1.8,0.28600000000000003,0.7,1.5,0.44799999999999995,0.43799999999999994,0.2,0.4,0.5,0.4,1.7,2.2,0.4,0.1,0.1,0.7,0.3,3.2,7.5,0.444,0.547,0.125,5.8,25.6,15.3,0.3,0.6,17.2,24.7,-0.4,0.2,-0.2,-0.071,-4.1,-1.8,-5.9,-0.1
121,Wayne Ellington,SG,29,MIA,62,1500,12.0,68.0,21.0,0.0,0.0,13,3.7,9.0,0.41600000000000004,2.4,6.4,0.37799999999999995,1.3,2.6,0.509,0.55,0.6,0.7,0.86,0.3,1.8,2.1,1.1,0.6,0.1,0.5,1.1,10.5,12.6,0.565,0.71,0.077,1.3,8.5,4.9,1.2,0.2,5.0,17.9,2.1,1.2,3.3,0.105,0.8,-0.9,-0.1,0.7
